Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 20.6,0.22455,0.99404,1.09417
MAJOR_LINE <= -0.19,0.09063,0.99015,1.08989
20.6 < CountLineComment <= 28.8,0.20759,0.98925,1.0889
MaxNesting_Mean <= 0.055,0.22188,0.98793,1.08745
CountClassCoupled <= -0.25,0.10491,0.98723,1.08669
CountDeclInstanceVariable <= -0.55,0.11607,0.98462,1.0838
-0.25 < CountClassCoupled <= 2.4,0.32991,0.98376,1.08286
MINOR_LINE <= 1.04,0.2567,0.98261,1.08159
-0.04 < OWN_COMMIT <= 0.022,0.43348,0.98249,1.08147
1.04 < MINOR_LINE <= 1.71,0.13661,0.97712,1.07556
