Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= -0.3,0.10045,1.0,1.06211
-5 < CountLineComment <= 25.2,0.36429,0.99632,1.05821
-0.3 < CountClassCoupled <= 2.15,0.34955,0.99106,1.05262
CountClassBase <= 0.74,0.18661,0.99043,1.05195
-1.04 < CountDeclMethodPrivate <= 0.03,0.56429,0.98972,1.05119
-0.03 < OWN_COMMIT <= 0.026,0.4433,0.98892,1.05035
-0.19 < MAJOR_LINE <= 0.15,0.40446,0.98786,1.04922
MINOR_LINE <= 1.005,0.29375,0.98784,1.0492
MaxNesting_Mean <= 0.035,0.24464,0.98723,1.04855
-0.205 < AvgLineComment <= 0.265,0.38438,0.97793,1.03868
