Antecedent,Antecedent Coverage %,Confidence,Lift
-0.019 < OWN_COMMIT <= 0.038,0.40446,0.9989,1.05793
0.58 < CountClassCoupled <= 2.4,0.2067,0.99784,1.05681
RatioCommentToCode > 1.89,0.19821,0.99324,1.05195
-0.145 < MAJOR_LINE <= 0.31,0.35848,0.99004,1.04855
CountClassCoupled <= 0.58,0.21161,0.98945,1.04793
CountInput_Mean <= 1.12,0.20402,0.98906,1.04751
-0.43 < CountDeclMethodPrivate <= 0.065,0.52277,0.9889,1.04734
PercentLackOfCohesion <= 2,0.24643,0.98732,1.04567
-0.85 < CountDeclInstanceVariable <= 1.4,0.3625,0.98276,1.04084
27.6 < CountLineComment <= 41.2,0.28705,0.98134,1.03934
