Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= -0.15,0.11518,1.0,1.05066
-0.028 < OWN_COMMIT <= 0.028,0.38214,0.99766,1.0482
PercentLackOfCohesion <= 3,0.23304,0.99425,1.04462
RatioCommentToCode > 1.745,0.19821,0.99324,1.04356
-0.15 < CountClassCoupled <= 2.5,0.31027,0.99281,1.0431
CountInput_Mean <= 1.2,0.19598,0.99089,1.04108
11.4 < CountLineComment <= 27.6,0.34196,0.99086,1.04106
MaxNesting_Mean <= 0.05,0.22813,0.99022,1.04038
MINOR_LINE <= 1.005,0.28884,0.98918,1.03929
-0.155 < MAJOR_LINE <= 0.185,0.35893,0.98881,1.0389
