Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 13.4,0.10491,1.0,1.08422
CountDeclMethodPrivate <= -0.35,0.08884,0.99497,1.07877
-0.021 < OWN_COMMIT <= 0.052,0.38705,0.99308,1.07672
MaxNesting_Mean <= 0.065,0.22634,0.98817,1.07139
-0.145 < MAJOR_LINE <= 0.225,0.375,0.9881,1.07131
-0.05 < CountClassCoupled <= 2.4,0.30223,0.98671,1.06981
CountInput_Min > 1.82,0.20804,0.98498,1.06793
PercentLackOfCohesion <= 3,0.23304,0.98467,1.0676
13.4 < CountLineComment <= 30.4,0.34286,0.98307,1.06587
RatioCommentToCode > 1.455,0.19821,0.98198,1.06469
