Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 17.6,0.17098,0.99739,1.06693
MAJOR_LINE <= -0.18,0.10223,0.99563,1.06505
-0.016 < OWN_COMMIT <= 0.037,0.38795,0.9954,1.0648
1.08 < MINOR_LINE <= 1.85,0.16161,0.98895,1.0579
CountClassCoupled <= 0.4,0.19598,0.98861,1.05754
MINOR_LINE <= 1.08,0.24643,0.98732,1.05616
RatioCommentToCode > 1.805,0.20268,0.98678,1.05559
PercentLackOfCohesion <= 2,0.23259,0.98464,1.0533
28.4 < CountLineComment <= 41.2,0.19777,0.9842,1.05282
17.6 < CountLineComment <= 28.4,0.24955,0.98211,1.05059
