Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_LINE <= -0.195,0.09554,1.0,1.08422
15.6 < CountLineComment <= 29,0.3375,0.99735,1.08135
CountLineComment <= 15.6,0.13036,0.99658,1.08051
-0.65 < CountClassCoupled <= 2.6,0.32813,0.99592,1.0798
-0.013 < OWN_COMMIT <= 0.025,0.42321,0.99473,1.0785
-0.195 < MAJOR_LINE <= 0.185,0.37634,0.99288,1.0765
MaxNesting_Mean <= 0.025,0.24554,0.98727,1.07042
1.2 < CountInput_Mean <= 2.32,0.20134,0.9867,1.0698
MINOR_LINE <= 1.07,0.23795,0.98499,1.06795
CountInput_Mean <= 1.2,0.19821,0.98423,1.06713
