Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 11.2,0.1183,1.0,1.1002
11.2 < CountLineComment <= 29.8,0.34018,0.99344,1.09298
CountClassCoupled <= -0.65,0.12054,0.99259,1.09205
MAJOR_LINE <= -0.185,0.1058,0.99156,1.09091
-0.024 < OWN_COMMIT <= 0.027,0.37768,0.99054,1.08979
CountDeclMethodPrivate <= -0.44,0.08973,0.99005,1.08925
PercentLackOfCohesion <= 2.5,0.24554,0.98909,1.08819
-0.185 < MAJOR_LINE <= 0.255,0.3567,0.98748,1.08643
MINOR_LINE <= 1.04,0.25714,0.98438,1.08301
1.04 < MINOR_LINE <= 1.74,0.14152,0.98423,1.08284
