Antecedent,Antecedent Coverage %,Confidence,Lift
-0.17 < MAJOR_LINE <= 0.2,0.36384,0.99387,1.07083
7.4 < CountLineComment <= 26.8,0.34107,0.98953,1.06616
-0.027 < OWN_COMMIT <= 0.031,0.40982,0.98911,1.0657
CountClassBase <= 0.905,0.17232,0.98705,1.06348
0.2 < MAJOR_LINE <= 0.88,0.12991,0.98625,1.06263
0.62 < CountClassCoupled <= 2.2,0.19375,0.98618,1.06255
MaxNesting_Mean <= 0.04,0.23884,0.98505,1.06133
-0.285 < CountDeclMethodPrivate <= 0.195,0.45938,0.98251,1.05859
PercentLackOfCohesion <= 4,0.22411,0.98207,1.05812
26.8 < CountLineComment <= 38.8,0.2067,0.98056,1.0565
