Antecedent,Antecedent Coverage %,Confidence,Lift
-0.015 < OWN_COMMIT <= 0.029,0.38036,0.99531,1.11474
AvgLineBlank <= -0.265,0.09196,0.99515,1.11456
CountLineComment <= 18.3,0.18304,0.99512,1.11454
CountDeclMethodPrivate <= -0.5,0.08973,0.99502,1.11443
MAJOR_LINE <= -0.2,0.11339,0.99213,1.11118
MaxNesting_Mean <= 0.035,0.22813,0.98826,1.10685
MINOR_LINE <= 1.04,0.25446,0.98772,1.10625
0.86 < RatioCommentToCode <= 1.525,0.19554,0.9863,1.10466
18.3 < CountLineComment <= 28.1,0.24777,0.98378,1.10184
0.24 < MAJOR_LINE <= 0.81,0.10804,0.97934,1.09686
