Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.017,0.075,1.0,1.09428
CountLineComment <= 4.5,0.07277,1.0,1.09428
-0.017 < OWN_COMMIT <= 0.033,0.42098,0.99894,1.09312
0.15 < CountClassCoupled <= 2.35,0.22589,0.98814,1.08131
MAJOR_LINE <= -0.21,0.10223,0.9869,1.07995
3 < PercentLackOfCohesion <= 31.5,0.16429,0.9837,1.07644
1.08 < MINOR_LINE <= 1.81,0.14911,0.98204,1.07463
4.5 < CountLineComment <= 30.5,0.43393,0.98045,1.07289
MINOR_LINE <= 1.08,0.24598,0.97822,1.07045
-0.21 < MAJOR_LINE <= 0.135,0.36339,0.97789,1.07009
