test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
26,0,6.0,6.0,0.0,264.0,16.0,383.0,0.3,0.0,100.0,2.0,5.0,4.0,1.0,12.6617647058824,0.0,0.0,0.0,0.384615384615385,0.0,0.5,4.0,6.0,0.0,0.7425773374244851,0.25742266257551494
26,1,6.0,12.0,0.0,264.0,0.0,383.0,38.54,0.0,100.0,2.0,5.0,4.0,1.0,12.6617647058824,0.0,0.0,0.0,0.384615384615385,0.0,0.5,4.0,6.0,2.0,0.6931440386331904,0.3068559613668096
26,2,6.0,1.0,0.0,264.0,0.0,383.0,4.62,0.0,100.0,2.0,5.0,4.0,1.0,12.6617647058824,0.0,0.0,0.0,0.384615384615385,0.0,0.1,4.0,6.0,2.0,0.5703582625119501,0.42964173748804985
26,3,129.0,15.0,0.0,264.0,16.0,383.0,0.3,0.0,100.0,2.0,5.0,4.0,1.0,12.6617647058824,0.0,0.0,0.0,0.384615384615385,0.0,0.5,4.0,6.0,0.0,0.6579703274126143,0.3420296725873857
26,4,6.0,1.0,0.0,264.0,0.0,383.0,37.18,0.0,100.0,2.0,5.0,4.0,1.0,12.6617647058824,0.0,0.0,0.0,0.384615384615385,0.0,1.0,0.0,6.0,0.0,0.7063087719204159,0.29369122807958414
26,5,6.0,1.0,0.0,264.0,53.0,383.0,4.58,0.0,100.0,2.0,5.0,4.0,1.0,12.6617647058824,0.0,0.0,504.0,0.384615384615385,0.0,0.1,4.0,6.0,16.0,0.7536945372299781,0.2463054627700218
26,6,6.0,21.0,0.0,264.0,52.0,383.0,0.3,0.0,100.0,2.0,5.0,4.0,1.0,12.6617647058824,0.0,0.0,0.0,0.384615384615385,0.0,0.1,1.0,6.0,16.0,0.6547277627647095,0.3452722372352905
26,7,6.0,12.0,0.0,264.0,0.0,383.0,38.54,0.0,100.0,2.0,5.0,4.0,1.0,41.1,0.0,0.0,0.0,0.384615384615385,0.0,0.5,4.0,6.0,2.0,0.6931440386331904,0.3068559613668096
26,8,6.0,6.0,0.0,264.0,68.0,383.0,0.3,0.0,77.0,2.0,5.0,4.0,1.0,12.6617647058824,0.0,0.0,0.0,0.384615384615385,0.0,0.5,4.0,6.0,0.0,0.6143244799228527,0.3856755200771474
26,9,6.0,12.0,0.0,264.0,0.0,383.0,0.3,0.0,100.0,2.0,5.0,224.0,1.0,12.6617647058824,0.0,0.0,0.0,0.384615384615385,0.0,0.5,4.0,4.0,0.0,0.772208514753209,0.22779148524679105
1581,0,1.0,3.0,12.0,66.0,1.0,2.0,0.25,10.0,50.0,3.0,0.0,30.0,1.0,30.25,35.0,2.0,1.0,2.66666666666667,0.0,0.2,0.0,2.0,1.0,0.5211664482332947,0.47883355176670533
1581,1,1.0,3.0,12.0,66.0,1.0,2.0,0.25,10.0,50.0,3.0,0.0,30.0,1.0,30.25,2.0,2.0,1203.0,0.5,0.0,0.4,0.0,2.0,1.0,0.738674363812186,0.261325636187814
1581,2,1.0,3.0,14.0,66.0,1.0,2.0,0.25,10.0,50.0,3.0,0.0,37.0,1.0,30.25,2.0,2.0,1.0,2.66666666666667,0.0,0.4,0.0,2.0,1.0,0.7801171716072848,0.2198828283927152
1581,3,1.0,3.0,12.0,66.0,1.0,2.0,18.45,10.0,50.0,3.0,0.0,30.0,1.0,30.25,2.0,2.0,1.0,2.4,0.0,0.4,0.0,2.0,1.0,0.7950022951176885,0.20499770488231156
1581,4,1.0,3.0,12.0,66.0,1.0,2.0,0.25,10.0,91.0,3.0,0.0,30.0,1.0,30.25,2.0,2.0,1.0,2.66666666666667,0.0,0.4,0.0,2.0,1.0,0.5857065018313597,0.41429349816864025
1581,5,1.0,3.0,12.0,66.0,1.0,2.0,3.58,10.0,50.0,3.0,0.0,30.0,1.0,3.8,2.0,2.0,1.0,2.66666666666667,0.0,0.4,0.0,2.0,1.0,0.8833459763642313,0.11665402363576875
1581,6,1.0,3.0,12.0,66.0,1.0,2.0,0.25,10.0,50.0,3.0,96.0,30.0,1.0,30.25,2.0,35.0,1.0,2.66666666666667,0.0,0.4,0.0,2.0,1.0,0.5018844714648225,0.49811552853517743
1581,7,1.0,3.0,12.0,66.0,1.0,2.0,0.25,10.0,22.0,3.0,0.0,30.0,1.0,30.25,17.0,2.0,1.0,2.66666666666667,0.0,0.4,0.0,2.0,1.0,0.5447057714247496,0.4552942285752504
