,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
1013,0,0,0,0,0,0,1,0,0,4,0.71,0,0,2,0,0,1,1.25,0,1.75,1,1,0.5,59,0.4,0,1,0
72,3,0,2,3,0,5,1,0,15,8,0.55,1,78,3,0,5,1,5.81818181818182,2,6.36363636363636,1,1,1.30769230769231,455,0.5,0,3,3
30,0,0,1,2,1,4,3,0,4,7,0.83,0,71,2,0,5,1,2.85714285714286,1,4.14285714285714,1,1,0.416666666666667,423,0.384615384615385,0,4,1
379,1,0,1,0,0,0,2,0,9,7,0.23,0,61,2,0,7,1,3.25,0,4.0,1,1,0.545454545454545,125,0.0,0,1,4
80,0,0,1,0,0,1,2,0,3,3,0.52,0,0,2,1,5,1,6.33333333333333,4,7.33333333333333,3,1,0.714285714285714,113,0.444444444444444,0,3,0
65,0,0,1,2,0,5,3,0,4,6,0.81,0,66,2,0,5,1,3.5,2,5.0,2,1,0.545454545454545,452,0.384615384615385,0,4,4
326,8,1,2,1,0,4,3,0,8,13,0.31,1,83,3,0,30,1,3.22727272727273,1,6.22727272727273,1,1,1.33333333333333,113.5,0.0,2,3,3
347,8,0,2,0,2,1,3,0,9,14,0.2,0,78,2,0,26,2,4.27272727272727,0,6.13636363636364,0,1,1.3448275862069,45.0,0.0,0,5,2
332,0,8,1,1,0,1,1,0,7,12,0.25,1,86,1,0,18,3,4.7,2,4.9,0,1,0.863636363636364,19,0.0,0,2,2
1009,1,1,1,0,0,2,6,0,6,12,0.56,0,27,3,2,9,2,3.78571428571429,1,3.71428571428571,0,1,0.458333333333333,171,0.642857142857143,0,3,1
9,0,0,1,2,1,6,3,0,4,6,1.1,0,55,2,0,8,1,3.0,1,4.16666666666667,1,1,0.909090909090909,202,0.0,0,5,2
112,0,0,2,0,0,0,1,1,3,3,0.23,2,66,4,0,8,1,2.0,0,6.25,2,1,1.16666666666667,275,0.0,0,7,0
324,0,1,1,0,8,5,3,0,4,10,0.52,0,12,3,0,3,2,4.27272727272727,2,4.63636363636364,2,1,0.933333333333333,54,0.0,0,4,5
26,0,0,1,2,1,5,3,0,4,9,0.79,0,74,2,0,11,1,3.33333333333333,1,4.11111111111111,1,1,0.642857142857143,326,0.0,0,3,4
556,0,0,1,0,0,2,2,0,5,4,0.64,0,25,2,1,5,1,5.75,3,7.0,4,1,1.125,89,0.375,0,4,4
