"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.84 < CountClassCoupled <= 2.34'","b'target = 0'",0.2275,508,0.22526,503,0.99016,0.01783,1.08596,5.39306e-17,0.91178,2036
"b'000001'","b'-0.0235 < OWN_COMMIT <= 0.0035 & -0.01 < CountDeclMethodPrivate <= 0.24'","b'target = 0'",0.51187,1143,0.50605,1130,0.98863,0.03934,1.08428,6.03274e-09,0.91178,2036
"b'000002'","b'0.85 < CountDeclMethodPublic <= 4'","b'target = 0'",0.22929,512,0.2266,506,0.98828,0.01754,1.08391,3.77088e-16,0.91178,2036
"b'000003'","b'CountDeclMethodPublic <= 0.85'","b'target = 0'",0.18271,408,0.18047,403,0.98775,0.01388,1.08332,1.72706e-12,0.91178,2036
"b'000004'","b'OWN_LINE > 0.984'","b'target = 0'",0.22257,497,0.21899,489,0.9839,0.01605,1.0791,1.24098e-13,0.91178,2036
"b'000005'","b'-0.0235 < OWN_COMMIT <= 0.0035 & 0.71 < CountDeclClass <= 1.01'","b'target = 0'",0.46888,1047,0.46126,1030,0.98376,0.03375,1.07895,5.01169e-10,0.91178,2036
"b'000006'","b'CountClassBase <= 0.94'","b'target = 0'",0.13435,300,0.13211,295,0.98333,0.00961,1.07848,4.40345e-08,0.91178,2036
"b'000007'","b'-0.1 < CountDeclInstanceVariable <= 0.96'","b'target = 0'",0.29109,650,0.28616,639,0.98308,0.02075,1.0782,6.3777e-18,0.91178,2036
"b'000008'","b'CountClassCoupled <= 0.84'","b'target = 0'",0.17465,390,0.17152,383,0.98205,0.01227,1.07707,5.04905e-10,0.91178,2036
"b'000009'","b'CountOutput_Min > 2.255'","b'target = 0'",0.15943,356,0.15629,349,0.98034,0.01093,1.07519,1.05568e-08,0.91178,2036
