"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.52 < CountClassCoupled <= 2.22'","b'target = 0'",0.2096,441,0.20817,438,0.9932,0.01073,1.05433,9.74643e-10,0.94202,1982
"b'000001'","b'RatioCommentToCode > 1.84'","b'target = 0'",0.20247,426,0.20105,423,0.99296,0.01031,1.05408,2.67121e-09,0.94202,1982
"b'000002'","b'CountClassCoupled <= 0.52'","b'target = 0'",0.19629,413,0.19487,410,0.99274,0.00996,1.05384,6.3298e-09,0.94202,1982
"b'000003'","b'0.9 < CountDeclMethodPublic <= 3.95'","b'target = 0'",0.23194,488,0.23004,484,0.9918,0.01155,1.05285,3.7549e-10,0.94202,1982
"b'000004'","b'PercentLackOfCohesion <= 3.5'","b'target = 0'",0.22624,476,0.22433,472,0.9916,0.01122,1.05263,8.4394e-10,0.94202,1982
"b'000005'","b'AvgLineComment > 3.78'","b'target = 0'",0.2077,437,0.2058,433,0.99085,0.01014,1.05184,1.10036e-08,0.94202,1982
"b'000006'","b'1.045 < RatioCommentToCode <= 1.84'","b'target = 0'",0.19677,414,0.19487,410,0.99034,0.00951,1.0513,4.7768e-08,0.94202,1982
"b'000007'","b'CountDeclMethodPublic <= 0.9'","b'target = 0'",0.18916,398,0.18726,394,0.98995,0.00907,1.05089,1.29951e-07,0.94202,1982
"b'000008'","b'3.95 < CountDeclMethodPublic <= 6.55'","b'target = 0'",0.18631,392,0.18441,388,0.9898,0.0089,1.05072,1.88307e-07,0.94202,1982
"b'000009'","b'1.04 < CountInput_Mean <= 1.91'","b'target = 0'",0.20152,424,0.19914,419,0.98821,0.00931,1.04904,1.66662e-07,0.94202,1982
