"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.09 < CountDeclInstanceVariable <= 0.62'","b'target = 0'",0.30383,642,0.30241,639,0.99533,0.0177,1.06218,7.8462e-18,0.93706,1980
"b'000001'","b'CountClassCoupled <= 0.34'","b'target = 0'",0.2106,445,0.20918,442,0.99326,0.01184,1.05998,6.84891e-11,0.93706,1980
"b'000002'","b'PercentLackOfCohesion <= 0.5'","b'target = 0'",0.26976,570,0.26787,566,0.99298,0.01509,1.05968,4.87415e-14,0.93706,1980
"b'000003'","b'0.34 < CountClassCoupled <= 1.9'","b'target = 0'",0.18599,393,0.1841,389,0.98982,0.00981,1.05631,2.50366e-08,0.93706,1980
"b'000004'","b'CountDeclMethodPublic <= 1.15'","b'target = 0'",0.22243,470,0.22007,465,0.98936,0.01163,1.05582,8.74558e-10,0.93706,1980
"b'000005'","b'0.62 < CountDeclInstanceVariable <= 1.91'","b'target = 0'",0.16895,357,0.16706,353,0.9888,0.00874,1.05521,2.77838e-07,0.93706,1980
"b'000006'","b'1.15 < CountDeclMethodPublic <= 3.25'","b'target = 0'",0.17842,377,0.17605,372,0.98674,0.00886,1.05302,4.59266e-07,0.93706,1980
"b'000007'","b'0.98 < RatioCommentToCode <= 1.685'","b'target = 0'",0.20019,423,0.19735,417,0.98582,0.00976,1.05203,1.32716e-07,0.93706,1980
"b'000008'","b'RatioCommentToCode > 1.685'","b'target = 0'",0.19735,417,0.19451,411,0.98561,0.00958,1.05182,1.95062e-07,0.93706,1980
"b'000009'","b'3.25 < CountDeclMethodPublic <= 6.1'","b'target = 0'",0.1964,415,0.19356,409,0.98554,0.00952,1.05174,2.21639e-07,0.93706,1980
