"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MAJOR_LINE <= 0.135 & -0.32 < CountDeclMethodProtected <= 0.11'","b'target = 0'",0.11422,233,0.11176,228,0.97854,0.03489,1.45391,6.24641e-23,0.67304,1373
"b'000001'","b'1.52 < CountInput_Mean <= 2.6 & 1.2 < CountDeclMethodPublic <= 4.6'","b'target = 0'",0.08775,179,0.08578,175,0.97765,0.02673,1.4526,7.12204e-18,0.67304,1373
"b'000002'","b'28 < CountLineComment <= 66.5 & 0.9295 < OWN_LINE <= 0.96'","b'target = 0'",0.10343,211,0.09951,203,0.96209,0.0299,1.42946,3.83256e-15,0.67304,1373
"b'000003'","b'CountDeclMethodProtected <= -0.32 & 0.987 < AvgEssential <= 1.036'","b'target = 0'",0.05833,119,0.05588,114,0.95798,0.01662,1.42337,2.88006e-10,0.67304,1373
"b'000004'","b'3 < Added_lines <= 6.25'","b'target = 0'",0.52108,1063,0.49902,1018,0.95767,0.14831,1.4229,9.82455e-203,0.67304,1373
"b'000005'","b'1.52 < CountInput_Mean <= 2.6 & 0.987 < AvgEssential <= 1.036'","b'target = 0'",0.1701,347,0.16225,331,0.95389,0.04777,1.41729,3.00312e-30,0.67304,1373
"b'000006'","b'28 < CountLineComment <= 66.5 & -0.32 < CountDeclMethodProtected <= 0.11'","b'target = 0'",0.17941,366,0.16765,342,0.93443,0.0469,1.38837,9.96985e-23,0.67304,1373
"b'000007'","b'-0.32 < CountDeclMethodProtected <= 0.11 & 0.987 < AvgEssential <= 1.036'","b'target = 0'",0.28382,579,0.2652,541,0.93437,0.07417,1.38828,6.74214e-48,0.67304,1373
"b'000008'","b'CountClassBase <= 0.56 & 0.987 < AvgEssential <= 1.036'","b'target = 0'",0.10343,211,0.09657,197,0.93365,0.02696,1.38721,7.72175e-14,0.67304,1373
"b'000009'","b'Added_lines <= 3'","b'target = 0'",0.05686,116,0.05294,108,0.93103,0.01467,1.38333,9.19626e-12,0.67304,1373
