"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'RatioCommentToCode > 1.44 & -21.5 < Added_lines <= 8'","b'target = 0'",0.12892,263,0.12892,263,1,0.04493,1.53499,4.81494e-10,0.65147,1329
"b'000001'","b'CountInput_Mean <= 1.08 & -21.5 < Added_lines <= 8'","b'target = 0'",0.12206,249,0.12206,249,1,0.04254,1.53499,1.79026e-09,0.65147,1329
"b'000002'","b'-0.21 < CountDeclMethodDefault <= 0.1 & -21.5 < Added_lines <= 8'","b'target = 0'",0.2299,469,0.22941,468,0.99787,0.07964,1.53172,4.66133e-18,0.65147,1329
"b'000003'","b'-0.015 < MAJOR_LINE <= 0.245 & -21.5 < Added_lines <= 8'","b'target = 0'",0.18922,386,0.18824,384,0.99482,0.06497,1.52704,1.64031e-12,0.65147,1329
"b'000004'","b'1.08 < CountInput_Mean <= 2.66 & 19.5 < CountLineComment <= 45'","b'target = 0'",0.06029,123,0.0598,122,0.99187,0.02052,1.52251,2.84577e-10,0.65147,1329
"b'000005'","b'19.5 < CountLineComment <= 45 & -21.5 < Added_lines <= 8'","b'target = 0'",0.16471,336,0.16324,333,0.99107,0.05593,1.52128,2.95486e-09,0.65147,1329
"b'000006'","b'-0.17 < AvgLineBlank <= 0.245 & -21.5 < Added_lines <= 8'","b'target = 0'",0.16373,334,0.16225,331,0.99102,0.05559,1.5212,3.54617e-09,0.65147,1329
"b'000007'","b'-0.235 < CountDeclClassVariable <= 0.195 & -21.5 < Added_lines <= 8'","b'target = 0'",0.24559,501,0.24069,491,0.98004,0.08069,1.50435,6.44508e-10,0.65147,1329
"b'000008'","b'MaxNesting_Mean <= 0.175 & 1 < CountDeclMethodPublic <= 4.15'","b'target = 0'",0.06225,127,0.06078,124,0.97638,0.02023,1.49873,9.36054e-15,0.65147,1329
"b'000009'","b'19.5 < CountLineComment <= 45 & -0.17 < CountInput_Min <= 0.48'","b'target = 0'",0.07304,149,0.07108,145,0.97315,0.0235,1.49378,1.01946e-23,0.65147,1329
