"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'28 < CountLineComment <= 53.5 & -10.8 < Added_lines <= 8.2'","b'target = 0'",0.13382,273,0.13382,273,1,0.05392,1.67488,6.37686e-18,0.59706,1218
"b'000001'","b'2.2 < CountClassCoupled <= 4.55 & -10.8 < Added_lines <= 8.2'","b'target = 0'",0.08627,176,0.08627,176,1,0.03476,1.67488,4.04867e-11,0.59706,1218
"b'000002'","b'-0.12 < CountDeclInstanceVariable <= 1.5 & -10.8 < Added_lines <= 8.2'","b'target = 0'",0.15686,320,0.15637,319,0.99688,0.06272,1.66964,9.26275e-20,0.59706,1218
"b'000003'","b'MAJOR_LINE <= 0.055 & -10.8 < Added_lines <= 8.2'","b'target = 0'",0.13382,273,0.13333,272,0.99634,0.05343,1.66874,3.34739e-16,0.59706,1218
"b'000004'","b'MaxNesting_Mean <= 0.19 & -10.8 < Added_lines <= 8.2'","b'target = 0'",0.12206,249,0.12157,248,0.99598,0.04869,1.66815,1.73804e-14,0.59706,1218
"b'000005'","b'CountClassCoupled <= 0.15 & -10.8 < Added_lines <= 8.2'","b'target = 0'",0.12157,248,0.12108,247,0.99597,0.04849,1.66812,2.04235e-14,0.59706,1218
"b'000006'","b'0.15 < CountClassCoupled <= 2.2 & -10.8 < Added_lines <= 8.2'","b'target = 0'",0.11618,237,0.11569,236,0.99578,0.04632,1.66781,1.18502e-13,0.59706,1218
"b'000007'","b'CountClassBase <= 0.446 & -10.8 < Added_lines <= 8.2'","b'target = 0'",0.10735,219,0.10686,218,0.99543,0.04277,1.66723,1.97412e-12,0.59706,1218
"b'000008'","b'PercentLackOfCohesion <= 3.5 & -10.8 < Added_lines <= 8.2'","b'target = 0'",0.09706,198,0.09657,197,0.99495,0.03862,1.66642,4.76739e-11,0.59706,1218
"b'000009'","b'MaxInheritanceTree <= 0.59 & -10.8 < Added_lines <= 8.2'","b'target = 0'",0.11225,229,0.11127,227,0.99127,0.04425,1.66025,8.51452e-12,0.59706,1218
