"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.835 < CountClassBase <= 1.05 & -0.9 < CountClassCoupled <= 2.35'","b'target = 0'",0.11964,268,0.11607,260,0.97015,0.02388,1.25906,5.03224e-12,0.77054,1726
"b'000001'","b'RatioCommentToCode > 1.64'","b'target = 0'",0.1875,420,0.18125,406,0.96667,0.03677,1.25454,2.81356e-34,0.77054,1726
"b'000002'","b'1 < CountInput_Mean <= 2.24 & 0.38 < CountDeclClass <= 1.02'","b'target = 0'",0.14018,314,0.13304,298,0.94904,0.02502,1.23167,3.0341e-12,0.77054,1726
"b'000003'","b'-0.9 < CountClassCoupled <= 2.35 & 0.38 < CountDeclClass <= 1.02'","b'target = 0'",0.19955,447,0.18884,423,0.94631,0.03508,1.22812,7.40791e-18,0.77054,1726
"b'000004'","b'0.86 < RatioCommentToCode <= 1.64'","b'target = 0'",0.18661,418,0.17366,389,0.93062,0.02987,1.20776,1.84461e-21,0.77054,1726
"b'000005'","b'-0.21 < MAJOR_LINE <= 0.13 & -0.375 < CountDeclMethodPrivate <= 0.09'","b'target = 0'",0.2683,601,0.24866,557,0.92679,0.04192,1.20278,3.05143e-12,0.77054,1726
"b'000006'","b'-0.21 < MAJOR_LINE <= 0.13 & -0.29 < CountDeclClassMethod <= 0.035'","b'target = 0'",0.27232,610,0.25134,563,0.92295,0.04151,1.1978,1.77362e-12,0.77054,1726
"b'000007'","b'0.99 < MINOR_LINE <= 1.56'","b'target = 0'",0.29464,660,0.27143,608,0.92121,0.0444,1.19555,4.1906e-32,0.77054,1726
"b'000008'","b'-0.21 < MAJOR_LINE <= 0.13 & 0.954 < CountPath_Min <= 1.1'","b'target = 0'",0.27768,622,0.25446,570,0.9164,0.0405,1.1893,9.31177e-21,0.77054,1726
"b'000009'","b'18.3 < CountLineComment <= 27.3'","b'target = 0'",0.24196,542,0.22143,496,0.91513,0.03499,1.18765,3.24287e-23,0.77054,1726
