"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.15 < CountClassCoupled <= 2.55 & -0.175 < MAJOR_LINE <= 0.17'","b'target = 0'",0.17366,389,0.1683,377,0.96915,0.02829,1.20205,3.27355e-13,0.80625,1806
"b'000001'","b'RatioCommentToCode > 1.78'","b'target = 0'",0.19196,430,0.18527,415,0.96512,0.0305,1.19704,2.63462e-26,0.80625,1806
"b'000002'","b'0.955 < RatioCommentToCode <= 1.78'","b'target = 0'",0.18125,406,0.17232,386,0.95074,0.02619,1.17921,6.52077e-20,0.80625,1806
"b'000003'","b'-0.032 < OWN_COMMIT <= 0.0155 & -0.355 < CountDeclMethodPrivate <= 0.105'","b'target = 0'",0.30312,679,0.2817,631,0.92931,0.0373,1.15263,3.46966e-10,0.80625,1806
"b'000004'","b'16.4 < CountLineComment <= 29.6'","b'target = 0'",0.30893,692,0.28571,640,0.92486,0.03664,1.14711,3.0461e-24,0.80625,1806
"b'000005'","b'-0.175 < MAJOR_LINE <= 0.17 & -0.08 < CountDeclClassMethod <= 1.08'","b'target = 0'",0.31071,696,0.28616,641,0.92098,0.03565,1.1423,7.19982e-12,0.80625,1806
"b'000006'","b'0.545 < RatioCommentToCode <= 0.955'","b'target = 0'",0.20804,466,0.19107,428,0.91845,0.02334,1.13917,1.02287e-13,0.80625,1806
"b'000007'","b'1 < MINOR_LINE <= 1.53'","b'target = 0'",0.1125,252,0.10313,231,0.91667,0.01242,1.13695,2.72645e-07,0.80625,1806
"b'000008'","b'0.045 < MaxNesting_Mean <= 0.395'","b'target = 0'",0.1683,377,0.15402,345,0.91512,0.01832,1.13503,2.1471e-10,0.80625,1806
"b'000009'","b'-0.15 < CountClassCoupled <= 2.55'","b'target = 0'",0.31116,697,0.28393,636,0.91248,0.03306,1.13176,1.34007e-19,0.80625,1806
