"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'RatioCommentToCode > 1.52'","b'target = 0'",0.18036,404,0.17366,389,0.96287,0.02946,1.20426,3.93927e-25,0.79955,1791
"b'000001'","b'16 < CountLineComment <= 27'","b'target = 0'",0.31071,696,0.29286,656,0.94253,0.04442,1.17882,4.65804e-35,0.79955,1791
"b'000002'","b'-0.45 < CountClassCoupled <= 2.7 & 0.68 < CountDeclClass <= 1.095'","b'target = 0'",0.21429,480,0.20089,450,0.9375,0.02956,1.17253,1.44989e-11,0.79955,1791
"b'000003'","b'0.85 < RatioCommentToCode <= 1.52'","b'target = 0'",0.19643,440,0.18036,404,0.91818,0.0233,1.14837,5.91622e-14,0.79955,1791
"b'000004'","b'0.13 < MAJOR_LINE <= 0.7'","b'target = 0'",0.11339,254,0.10313,231,0.90945,0.01246,1.13745,4.34538e-07,0.79955,1791
"b'000005'","b'1.02 < MINOR_LINE <= 1.6'","b'target = 0'",0.12991,291,0.11741,263,0.90378,0.01354,1.13036,2.6394e-07,0.79955,1791
"b'000006'","b'0.48 < RatioCommentToCode <= 0.85'","b'target = 0'",0.20223,453,0.1817,407,0.89845,0.02,1.1237,3.34346e-10,0.79955,1791
"b'000007'","b'-0.2 < MAJOR_LINE <= 0.13'","b'target = 0'",0.39732,890,0.35446,794,0.89213,0.03678,1.11579,3.70075e-20,0.79955,1791
"b'000008'","b'27 < CountLineComment <= 39'","b'target = 0'",0.19866,445,0.17679,396,0.88989,0.01795,1.11298,1.58705e-08,0.79955,1791
"b'000009'","b'MINOR_LINE <= 1.02'","b'target = 0'",0.26964,604,0.23973,537,0.88907,0.02414,1.11196,1.30973e-11,0.79955,1791
