"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.32 < CountClassCoupled <= 1.9'","b'target = 0'",0.17679,396,0.16786,376,0.94949,0.02611,1.18423,7.68291e-20,0.80179,1796
"b'000001'","b'0.88 < RatioCommentToCode <= 1.54'","b'target = 0'",0.15089,338,0.14152,317,0.93787,0.02053,1.16973,4.00386e-14,0.80179,1796
"b'000002'","b'RatioCommentToCode > 1.54'","b'target = 0'",0.21607,484,0.20223,453,0.93595,0.02899,1.16733,4.27122e-20,0.80179,1796
"b'000003'","b'0.15 < MAJOR_LINE <= 0.615'","b'target = 0'",0.08973,201,0.08259,185,0.9204,0.01064,1.14794,1.16987e-06,0.80179,1796
"b'000004'","b'1.16 < CountInput_Mean <= 2.22'","b'target = 0'",0.1808,405,0.16473,369,0.91111,0.01977,1.13635,4.78166e-11,0.80179,1796
"b'000005'","b'MaxNesting_Mean <= 0.035'","b'target = 0'",0.23482,526,0.21384,479,0.91065,0.02556,1.13577,1.78463e-14,0.80179,1796
"b'000006'","b'1.035 < MINOR_LINE <= 1.685'","b'target = 0'",0.13214,296,0.12009,269,0.90878,0.01414,1.13345,7.75894e-08,0.80179,1796
"b'000007'","b'MINOR_LINE <= 1.035'","b'target = 0'",0.26518,594,0.24063,539,0.90741,0.02801,1.13173,1.11969e-15,0.80179,1796
"b'000008'","b'0.035 < MaxNesting_Mean <= 0.4'","b'target = 0'",0.17321,388,0.15491,347,0.89433,0.01603,1.11542,7.69507e-08,0.80179,1796
"b'000009'","b'-0.036 < OWN_COMMIT <= 0.02'","b'target = 0'",0.48214,1080,0.42277,947,0.87685,0.03619,1.09362,2.45393e-18,0.80179,1796
