"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'RatioCommentToCode > 1.83'","b'target = 0'",0.2,448,0.19063,427,0.95313,0.03161,1.19876,2.02674e-25,0.79509,1781
"b'000001'","b'14.2 < CountLineComment <= 27.4'","b'target = 0'",0.32679,732,0.30536,684,0.93443,0.04553,1.17525,1.35916e-34,0.79509,1781
"b'000002'","b'1.04 < MINOR_LINE <= 1.7'","b'target = 0'",0.14018,314,0.12902,289,0.92038,0.01756,1.15758,8.63808e-11,0.79509,1781
"b'000003'","b'1.02 < CountInput_Mean <= 2.22'","b'target = 0'",0.20089,450,0.18438,413,0.91778,0.02465,1.15431,5.62597e-15,0.79509,1781
"b'000004'","b'0.54 < RatioCommentToCode <= 0.96'","b'target = 0'",0.21116,473,0.19375,434,0.91755,0.02586,1.15402,9.47472e-16,0.79509,1781
"b'000005'","b'0.96 < RatioCommentToCode <= 1.83'","b'target = 0'",0.1808,405,0.16563,371,0.91605,0.02187,1.15213,5.0018e-13,0.79509,1781
"b'000006'","b'0.17 < MAJOR_LINE <= 0.81'","b'target = 0'",0.12411,278,0.11161,250,0.89928,0.01293,1.13104,6.83609e-07,0.79509,1781
"b'000007'","b'4.5 < PercentLackOfCohesion <= 35.5'","b'target = 0'",0.19554,438,0.17545,393,0.89726,0.01998,1.1285,2.81924e-10,0.79509,1781
"b'000008'","b'-0.4 < CountClassCoupled <= 2'","b'target = 0'",0.32991,739,0.29554,662,0.89581,0.03323,1.12667,3.80766e-18,0.79509,1781
"b'000009'","b'0.035 < MaxNesting_Mean <= 0.4'","b'target = 0'",0.16607,372,0.14866,333,0.89516,0.01662,1.12586,2.04374e-08,0.79509,1781
