test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
41,0,6.0,44.0,1.0,5.0,3.0,4.0,2.0,2.0,21.0,0.0,139.0,6.57,0.0,44.0,1.0,2.0,37.0,9.0,4.73053892215569,12.0,0.0,1.0,0.533424283765348,1.0,1.0,0.6774041619874545,0.32259583801254554
41,1,6.0,35.0,0.0,5.0,3.0,4.0,2.0,14.0,21.0,62.0,38.0,0.76,0.0,8.0,1.0,20.0,59.0,9.0,0.8,36.0,0.0,0.0,0.533424283765348,0.0,0.0,0.5011319591880598,0.49886804081194025
41,2,1.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,67.0,116.0,0.76,3.0,97.0,2.0,2.0,1.0,9.0,4.73053892215569,42.0,31.0,0.0,1.0,1.0,1.0,0.5885254720253429,0.4114745279746571
41,3,6.0,44.0,1.0,5.0,3.0,4.0,2.0,2.0,21.0,0.0,139.0,6.57,0.0,44.0,1.0,2.0,37.0,9.0,4.73053892215569,12.0,38.0,1.0,0.533424283765348,1.0,1.0,0.7239680606682475,0.2760319393317525
41,4,6.0,1.0,1.0,25.0,3.0,4.0,2.0,1.0,21.0,27.0,9.0,0.76,0.0,97.0,7.0,12.0,2.0,9.0,4.73053892215569,0.0,0.0,0.0,0.4,0.1,0.0,0.7702306761655524,0.22976932383444754
41,5,1.0,1.0,0.0,5.0,3.0,4.0,2.0,7.0,21.0,67.0,116.0,0.76,3.0,97.0,2.0,2.0,1.0,9.0,4.73053892215569,42.0,31.0,0.0,1.0,1.0,1.0,0.5885254720253429,0.4114745279746571
41,6,6.0,1.0,3.0,87.0,3.0,4.0,2.0,15.0,21.0,5.0,40.0,0.76,0.0,66.0,1.0,32.0,59.0,3.0,4.73053892215569,0.0,29.0,0.0,0.533424283765348,0.5,1.0,0.501568836208182,0.49843116379181795
41,7,6.0,44.0,1.0,5.0,3.0,4.0,2.0,2.0,21.0,0.0,139.0,6.57,0.0,44.0,1.0,2.0,59.0,9.0,4.73053892215569,12.0,0.0,1.0,0.533424283765348,1.0,1.0,0.677650228680331,0.322349771319669
41,8,6.0,1.0,3.0,87.0,3.0,4.0,2.0,7.0,21.0,5.0,40.0,0.76,0.0,66.0,1.0,32.0,59.0,3.0,4.73053892215569,0.0,29.0,0.0,0.533424283765348,0.5,1.0,0.5211551333607154,0.4788448666392846
41,9,6.0,35.0,0.0,5.0,3.0,4.0,2.0,7.0,21.0,62.0,38.0,0.76,0.0,8.0,1.0,20.0,59.0,9.0,0.8,36.0,0.0,0.0,0.533424283765348,0.0,0.0,0.5207190191992676,0.47928098080073245
43,0,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,5.0,77.0,1.45,0.0,97.0,2.0,3.0,18.0,0.0,6.65882352941177,0.0,16.0,0.0,0.568445475638051,0.5,2.0,0.5441159019485109,0.4558840980514891
43,1,1.0,0.0,1.0,6.0,1.0,2.0,13.0,2.0,7.0,2.0,77.0,0.55,0.0,42.0,5.0,3.0,18.0,2.0,6.65882352941177,22.0,1.0,0.0,0.568445475638051,0.5,2.0,0.641728258558572,0.3582717414414281
43,2,1.0,0.0,3.0,87.0,1.0,2.0,2.0,2.0,7.0,5.0,77.0,0.55,0.0,66.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,29.0,0.0,0.568445475638051,0.5,2.0,0.6307563320124756,0.36924366798752445
43,3,1.0,0.0,3.0,6.0,1.0,2.0,1.0,2.0,7.0,18.0,77.0,0.55,0.0,50.0,2.0,3.0,18.0,2.0,6.65882352941177,24.0,1.0,0.0,0.568445475638051,0.5,2.0,0.5587409869847002,0.4412590130152998
43,4,1.0,0.0,1.0,6.0,1.0,10.0,1.0,2.0,7.0,13.0,77.0,0.55,0.0,30.0,2.0,3.0,18.0,2.0,6.65882352941177,0.0,1.0,0.0,0.4,0.5,2.0,0.5107933314307405,0.48920666856925954
43,5,1.0,0.0,3.0,6.0,1.0,2.0,2.0,2.0,7.0,5.0,77.0,0.55,0.0,66.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.568445475638051,0.5,2.0,0.5113591734627108,0.48864082653728924
