test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
30,0,2.0,0.0,1.0,0.0,0.0,7.0,3.0,15.0,0.1,0.0,56.0,2.0,2.0,4.0,11.0,3.0,1.6,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0
30,1,1.0,0.0,1.0,0.0,5.0,3.0,0.0,14.0,0.5,0.0,15.0,3.0,2.0,0.0,5.0,2.0,2.3,0.0,4.4,0.0,1.0,0.7,0.0,2.0,2.0,0.96,0.04
30,2,4.0,5.0,1.0,0.0,0.0,11.0,5.0,17.0,0.1,0.0,77.0,2.0,2.0,12.0,26.0,2.0,4.3,0.0,3.5,1.0,1.0,1.0,0.0,1.0,0.0,0.71,0.29
30,3,1.0,0.0,1.0,0.0,2.0,2.0,0.0,6.0,0.9,0.0,31.0,1.0,2.0,0.0,4.0,2.0,2.0,0.0,2.5,0.0,1.0,0.0,0.0,1.0,2.0,0.99,0.01
30,4,5.0,0.0,2.0,0.0,1.0,2.0,0.0,4.0,0.4,0.0,23.0,3.0,3.0,0.0,1.0,2.0,3.6,0.0,3.3,1.0,1.0,1.0,0.0,2.0,2.0,0.97,0.03
30,5,5.0,0.0,2.0,0.0,1.0,2.0,0.0,4.0,0.4,0.0,23.0,3.0,3.0,0.0,1.0,2.0,3.6,0.0,3.3,1.0,1.0,1.0,0.0,2.0,2.0,0.97,0.03
30,6,1.0,0.0,1.0,0.0,5.0,3.0,0.0,14.0,0.5,0.0,15.0,3.0,2.0,0.0,5.0,2.0,2.3,0.0,4.4,0.0,1.0,0.0,0.0,2.0,3.0,0.95,0.05
30,7,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,9.0,3.0,2.0,0.0,5.0,2.0,2.8,0.0,4.2,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0
30,8,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,0.5,0.0,40.0,1.0,3.0,0.0,7.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0
30,9,1.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,0.4,0.0,8.0,2.0,4.0,0.0,4.0,2.0,1.9,0.0,2.5,0.0,1.0,0.0,0.0,2.0,2.0,0.98,0.02
30,10,1.0,1.0,1.0,1.0,0.0,1.0,2.0,15.0,0.2,0.0,34.0,2.0,2.0,0.0,18.0,2.0,4.1,0.0,2.7,0.0,1.0,1.0,0.0,4.0,5.0,0.9,0.1
