Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1.3,0.22009,0.99594,1.21311
1.3 < CountClassCoupled <= 3.75,0.17321,0.95619,1.16468
OWN_COMMIT > 1,0.09241,0.95169,1.15921
MAJOR_LINE <= -0.025,0.09018,0.9505,1.15775
CountOutput_Mean <= 1.78,0.19286,0.94444,1.15038
0.852 < OWN_COMMIT <= 1,0.30491,0.94143,1.14672
-0.55 < CountDeclMethodDefault <= 0.14 & -0.26 < AvgLineBlank <= 0.05,0.29375,0.93921,1.14401
CountClassBase <= 0.898,0.1375,0.92857,1.13105
CountInput_Min > 2.35,0.18839,0.92654,1.12858
RatioCommentToCode > 1.7,0.19955,0.92617,1.12813
