Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1.05,0.21563,0.98344,1.16679
Del_lines <= -17,0.06295,0.97163,1.15278
0.882 < OWN_COMMIT <= 1.004,0.29375,0.97112,1.15218
PercentLackOfCohesion <= 16.6,0.19955,0.97092,1.15194
CountOutput_Mean <= 1.64,0.18661,0.95933,1.13819
MAJOR_LINE <= -0.1,0.10491,0.95745,1.13595
AvgLineComment <= 0.1,0.23884,0.95514,1.13322
-17 < Del_lines <= 4.4,0.43929,0.94919,1.12615
OWN_COMMIT > 1.004,0.1,0.94643,1.12288
-0.1 < MAJOR_LINE <= 0.42,0.30491,0.9429,1.11869
