Antecedent,Antecedent Coverage %,Confidence,Lift
CountOutput_Mean <= 1.64,0.19286,0.9838,1.18034
CountClassCoupled <= 1.15,0.19777,0.97743,1.1727
RatioCommentToCode > 3.12,0.11116,0.96386,1.15642
0.872 < OWN_COMMIT <= 1.004,0.29241,0.96183,1.15399
OWN_COMMIT > 1.004,0.10313,0.96104,1.15304
-51 < Del_lines <= 2,0.36473,0.95838,1.14986
AvgLineComment <= 0.34,0.22009,0.94118,1.12921
1.57 < RatioCommentToCode <= 3.12,0.1183,0.93962,1.12735
MaxNesting_Mean <= 0.13,0.21071,0.93856,1.12607
1.15 < CountClassCoupled <= 3.95,0.20714,0.9375,1.1248
