Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1.05,0.20938,0.98294,1.16067
1.05 < CountClassCoupled <= 3.5,0.19509,0.97254,1.14839
OWN_COMMIT > 1,0.08705,0.96923,1.14448
-11.4 < Del_lines <= 4.8,0.41518,0.96237,1.13637
AvgLineBlank <= -0.22,0.07589,0.95882,1.13219
AvgLineComment <= 0.14,0.22188,0.95573,1.12854
0.87 < OWN_COMMIT <= 1,0.31027,0.9554,1.12814
PercentLackOfCohesion <= 23,0.2,0.95536,1.1281
MAJOR_LINE <= -0.02,0.10045,0.95111,1.12308
-0.02 < MAJOR_LINE <= 0.445,0.30268,0.94985,1.1216
