Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.8,0.19063,0.99063,1.19238
0.921 < OWN_COMMIT <= 1.007,0.30179,0.97485,1.17338
Del_lines <= -8.6,0.07902,0.9661,1.16285
0.8 < CountClassCoupled <= 3.2,0.22768,0.96471,1.16117
1.7 < CountOutput_Mean <= 3.02,0.20179,0.95796,1.15306
CountOutput_Mean <= 1.7,0.20089,0.95556,1.15016
OWN_COMMIT > 1.007,0.09509,0.95305,1.14714
AvgEssential <= 0.9065,0.08438,0.95238,1.14634
MAJOR_LINE <= 0,0.30223,0.94387,1.13609
3.2 < CountClassCoupled <= 5.95,0.18036,0.94307,1.13513
