Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.6,0.19063,0.97658,1.17106
OWN_COMMIT > 0.998,0.28393,0.97484,1.16898
RatioCommentToCode > 2.08,0.20223,0.96909,1.16208
CountOutput_Mean <= 1.76,0.20491,0.96078,1.15212
PercentLackOfCohesion <= 17.8,0.19643,0.95227,1.14191
-16 < Del_lines <= 5.2,0.43259,0.9515,1.14098
MAJOR_LINE <= -0.09,0.09866,0.94118,1.12861
CountDeclClassMethod <= -0.2,0.09688,0.94009,1.12731
CountInput_Min > 2.32,0.18705,0.93556,1.12187
0.6 < CountClassCoupled <= 3.65,0.22723,0.93517,1.1214
