Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1.2,0.20179,0.99779,1.16106
-0.05 < MAJOR_LINE <= 0.385 & -0.24 < AvgLineBlank <= 0.07,0.18973,0.98588,1.14721
MAJOR_LINE <= -0.05,0.09866,0.97285,1.13204
-16.4 < Del_lines <= 6,0.42902,0.96566,1.12368
CountOutput_Mean <= 1.72,0.20446,0.96288,1.12044
RatioCommentToCode > 2.98,0.13929,0.96154,1.11888
OWN_COMMIT > 0.994,0.27679,0.95968,1.11672
1.2 < CountClassCoupled <= 4.1,0.20714,0.95905,1.11599
PercentLackOfCohesion <= 16.8,0.20402,0.95405,1.11017
1.72 < CountOutput_Mean <= 3.5,0.20938,0.94883,1.10409
