Antecedent,Antecedent Coverage %,Confidence,Lift
1 < CountClassCoupled <= 3.6,0.21339,0.97908,1.15611
OWN_COMMIT > 1,0.08125,0.97253,1.14837
CountClassCoupled <= 1,0.20313,0.96923,1.14448
MAJOR_LINE <= -0.025,0.09464,0.96226,1.13625
CountOutput_Mean <= 1.64,0.19955,0.95078,1.1227
RatioCommentToCode > 1.76,0.19598,0.94989,1.12164
0.846 < OWN_COMMIT <= 1,0.31875,0.94818,1.11962
1.64 < CountOutput_Mean <= 3.22,0.21339,0.9477,1.11905
PercentLackOfCohesion <= 23.2,0.19955,0.94631,1.11741
3.6 < CountClassCoupled <= 6.95,0.17545,0.93893,1.1087
