Antecedent,Antecedent Coverage %,Confidence,Lift
-44 < Del_lines <= 0,0.2683,0.98336,1.18874
CountClassCoupled <= 1.3,0.19911,0.98206,1.18717
OWN_COMMIT > 0.992,0.26205,0.96593,1.16766
CountOutput_Mean <= 2.04,0.20179,0.96239,1.16338
1.3 < CountClassCoupled <= 4.05,0.20134,0.96231,1.16328
RatioCommentToCode > 3.16,0.08259,0.94595,1.14351
MaxNesting_Mean <= 0.115,0.20848,0.94004,1.13637
CountInput_Mean <= 1.6,0.1875,0.9381,1.13402
MAJOR_LINE <= 0.04,0.2683,0.93677,1.13242
MINOR_LINE <= 0.975,0.09732,0.93578,1.13122
