Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1.25,0.1942,0.98851,1.19819
OWN_COMMIT > 0.996,0.27545,0.96434,1.1689
1.25 < CountClassCoupled <= 4.15,0.21607,0.95248,1.15452
CountOutput_Mean <= 1.84,0.19643,0.95,1.15152
0.02 < MAJOR_LINE <= 0.69,0.12812,0.94077,1.14032
MAJOR_LINE <= 0.02,0.27545,0.93841,1.13747
AvgLineComment <= 0.34,0.2183,0.92843,1.12536
PercentLackOfCohesion <= 28.8,0.20223,0.92715,1.12382
MaxNesting_Mean <= 0.165,0.19955,0.9217,1.11721
1.265 < MINOR_LINE <= 1.92,0.15893,0.92135,1.11679
