Antecedent,Antecedent Coverage %,Confidence,Lift
CountOutput_Mean <= 2.58 & -18 < Del_lines <= 6.5,0.11384,0.99216,1.24856
RatioCommentToCode <= 0.23 & 8.95 < CountClassCoupled <= 14.5,0.05,0.99107,1.24719
0.11 < MAJOR_LINE <= 0.78 & -0.174 < AvgLineBlank <= 0.014,0.07857,0.97159,1.22268
CountClassCoupled <= 1.55,0.19732,0.94796,1.19294
OWN_COMMIT > 0.994,0.27187,0.94253,1.1861
1.55 < CountClassCoupled <= 4.85,0.20134,0.94235,1.18588
Del_lines <= -18,0.06652,0.93289,1.17397
MINOR_LINE <= 0.985,0.09196,0.93204,1.1729
CountOutput_Mean <= 2.58,0.20402,0.92998,1.17031
AvgLineComment <= 0.3,0.21563,0.91718,1.15421
