Antecedent,Antecedent Coverage %,Confidence,Lift
Del_lines <= -21.4,0.06027,0.99259,1.2284
CountClassCoupled <= 0.85,0.1817,0.9828,1.21628
OWN_COMMIT > 1,0.09777,0.96804,1.19801
0.85 < CountClassCoupled <= 4,0.22857,0.95703,1.18439
MAJOR_LINE <= -0.06,0.1058,0.94515,1.16969
0.852 < OWN_COMMIT <= 1,0.29911,0.94328,1.16738
-0.31 < CountDeclClassMethod <= 0.45 & -0.255 < CountDeclMethodDefault <= 0.105,0.23839,0.93633,1.15877
-21.4 < Del_lines <= 4.6,0.44732,0.93014,1.15111
CountDeclClassMethod <= -0.31,0.10714,0.92917,1.14991
CountOutput_Mean <= 1.9,0.1942,0.92644,1.14653
