Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.9,0.18125,0.99507,1.17748
Del_lines <= -15,0.07411,0.98795,1.16905
MAJOR_LINE <= -0.075,0.09643,0.97222,1.15044
0.9 < CountClassCoupled <= 3.35,0.21071,0.96822,1.1457
CountOutput_Mean <= 1.68,0.18929,0.96462,1.14144
CountDeclMethodDefault <= -0.34,0.07455,0.96407,1.14079
-0.075 < MAJOR_LINE <= 0.315,0.29464,0.95909,1.1349
CountPath_Min > 1.375,0.09821,0.95455,1.12952
AvgLineComment <= 0.12,0.24018,0.95353,1.12832
MaxNesting_Mean <= 0.065,0.21652,0.95258,1.12719
