Antecedent,Antecedent Coverage %,Confidence,Lift
1.47 < CountOutput_Min <= 2.57 & 1.66 < CountOutput_Mean <= 3.34,0.04598,1.0,1.2844
CountClassCoupled <= 0.85,0.18304,0.96341,1.23741
OWN_COMMIT > 0.998,0.27723,0.95652,1.22856
Del_lines <= -25.5,0.0625,0.95,1.22018
MAJOR_LINE <= -0.02,0.1058,0.94093,1.20853
CountDeclMethodDefault <= -0.525,0.07455,0.94012,1.20749
0.985 < MINOR_LINE <= 1.26 & -0.525 < CountDeclMethodDefault <= 0.06,0.19598,0.93622,1.20248
0.85 < CountClassCoupled <= 3.95,0.21473,0.92931,1.19361
MINOR_LINE <= 0.985,0.09241,0.92271,1.18513
-25.5 < Del_lines <= 6.5,0.43795,0.92253,1.1849
