Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.95,0.18214,0.9951,1.20357
PercentLackOfCohesion <= 14,0.2,0.97098,1.17441
0.906 < OWN_COMMIT <= 1.005,0.29866,0.9701,1.17334
0.95 < CountClassCoupled <= 4.3,0.23125,0.96718,1.16981
RatioCommentToCode > 4.45,0.10714,0.96667,1.16919
OWN_COMMIT > 1.005,0.10268,0.96522,1.16743
MAJOR_LINE <= -0.03,0.10134,0.96476,1.16688
CountOutput_Mean <= 1.62,0.20357,0.96272,1.16441
Del_lines <= -15,0.06964,0.95513,1.15523
MaxNesting_Mean <= 0.08,0.22768,0.9549,1.15496
