Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1.45,0.20313,0.97802,1.20903
Del_lines <= -22.5,0.05268,0.95763,1.18382
MAJOR_LINE <= -0.01,0.09286,0.95192,1.17677
0.862 < OWN_COMMIT <= 1.002,0.29464,0.94848,1.17252
1.45 < CountClassCoupled <= 4.3,0.19286,0.94676,1.17039
OWN_COMMIT > 1.002,0.09955,0.94619,1.16968
AvgLineComment <= 0.3,0.21473,0.94179,1.16424
CountOutput_Mean <= 1.68,0.19821,0.93919,1.16103
CountDeclClassMethod <= -0.15,0.09509,0.93897,1.16075
PercentLackOfCohesion <= 24.8,0.20089,0.92667,1.14555
