Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.6,0.20134,0.98448,1.17362
0.902 < OWN_COMMIT <= 1.008,0.30223,0.95864,1.14282
0.6 < CountClassCoupled <= 3.4,0.20402,0.95842,1.14256
1.6 < CountOutput_Mean <= 3.28,0.20268,0.95154,1.13436
CountOutput_Mean <= 1.6,0.20045,0.951,1.13371
AvgLineComment <= 0.24,0.23304,0.94444,1.12589
MaxNesting_Mean <= 0.08,0.21875,0.93878,1.11914
-19 < Del_lines <= 4.5,0.46429,0.93846,1.11876
RatioCommentToCode > 2.055,0.18884,0.93381,1.11321
CountInput_Mean <= 1.56,0.19643,0.93182,1.11084
