Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1.25,0.20848,0.97645,1.2281
MAJOR_LINE <= -0.08,0.1058,0.96624,1.21527
1.25 < CountClassCoupled <= 3.85,0.19196,0.95814,1.20507
OWN_COMMIT > 0.994,0.26964,0.95695,1.20358
AvgLineComment <= 0.14,0.23839,0.9382,1.18
CountOutput_Mean <= 1.5,0.19509,0.92677,1.16562
-0.08 < MAJOR_LINE <= 0.43,0.30402,0.92511,1.16353
MaxNesting_Mean <= 0.12,0.20357,0.91667,1.15291
PercentLackOfCohesion <= 21.8,0.20179,0.9115,1.14642
1.5 < CountOutput_Mean <= 3.2,0.21071,0.9089,1.14314
