Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1,0.21473,0.98545,1.21889
CountOutput_Mean <= 1.56,0.19643,0.975,1.20596
1 < CountClassCoupled <= 3.85,0.19554,0.9726,1.203
0.88 < OWN_COMMIT <= 1.004,0.29196,0.96636,1.19528
MAJOR_LINE <= -0.02,0.09152,0.96585,1.19465
-0.43 < CountDeclClassMethod <= 0.49 & -0.46 < CountDeclMethodDefault <= 0.12,0.21161,0.96414,1.19252
OWN_COMMIT > 1.004,0.10134,0.95154,1.17695
PercentLackOfCohesion <= 24.2,0.20089,0.95111,1.17642
CountDeclClassMethod <= -0.43,0.10938,0.94286,1.16621
RatioCommentToCode > 2.22,0.19509,0.94279,1.16613
