Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1,0.20313,0.99341,1.20088
AvgLineComment <= 0.24,0.23214,0.96731,1.16933
OWN_COMMIT > 0.998,0.28571,0.96719,1.16919
Del_lines <= -17,0.06786,0.96053,1.16113
1 < CountClassCoupled <= 3.9,0.20357,0.95175,1.15053
MAJOR_LINE <= -0.04,0.09196,0.9466,1.1443
-17 < Del_lines <= 5,0.45089,0.94554,1.14302
MINOR_LINE <= 0.99,0.0933,0.9378,1.13366
PercentLackOfCohesion <= 25.8,0.19911,0.93274,1.12754
1.74 < CountOutput_Mean <= 3.14,0.20893,0.92949,1.12361
