"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'OWN_COMMIT <= -0.014'","b'target = 0'",0.09232,196,0.09232,196,1,0.02635,1.39947,5.05517e-31,0.71455,1517
"b'000001'","b'-0.014 < OWN_COMMIT <= 0.134'","b'target = 0'",0.30617,650,0.3024,642,0.98769,0.08363,1.38225,3.86307e-102,0.71455,1517
"b'000002'","b'RatioCommentToCode > 1.205 & -0.26 < CountClassDerived <= 0.98'","b'target = 0'",0.0829,176,0.07913,168,0.95455,0.0199,1.33586,2.24156e-17,0.71455,1517
"b'000003'","b'MAJOR_LINE <= -0.1'","b'target = 0'",0.10834,230,0.09892,210,0.91304,0.0215,1.27778,7.93755e-15,0.71455,1517
"b'000004'","b'CountClassCoupled <= 0.9'","b'target = 0'",0.18276,388,0.1658,352,0.90722,0.03521,1.26962,5.14944e-24,0.71455,1517
"b'000005'","b'MaxInheritanceTree <= 1.065'","b'target = 0'",0.23363,496,0.2016,428,0.8629,0.03466,1.20761,1.18677e-18,0.71455,1517
"b'000006'","b'CountDeclClass <= 0.785'","b'target = 0'",0.08573,182,0.07395,157,0.86264,0.01269,1.20724,7.00044e-07,0.71455,1517
"b'000007'","b'AvgLineBlank <= -0.23'","b'target = 0'",0.09326,198,0.0796,169,0.85354,0.01296,1.1945,1.19016e-06,0.71455,1517
"b'000008'","b'1.065 < MaxInheritanceTree <= 1.755 & -0.65 < MINOR_COMMIT <= 0'","b'target = 0'",0.16392,348,0.1399,297,0.85345,0.02277,1.19438,3.30367e-10,0.71455,1517
"b'000009'","b'-0.1 < MAJOR_LINE <= 0.345'","b'target = 0'",0.30099,639,0.25577,543,0.84977,0.0407,1.18922,4.04714e-21,0.71455,1517
