"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'OWN_COMMIT <= -0.009'","b'target = 0'",0.08024,177,0.08024,177,1,0.01851,1.29994,7.16328e-22,0.76927,1697
"b'000001'","b'-0.009 < OWN_COMMIT <= 0.063'","b'target = 0'",0.36129,797,0.35675,787,0.98745,0.07883,1.28363,5.17645e-98,0.76927,1697
"b'000002'","b'RatioCommentToCode > 1.32'","b'target = 0'",0.1922,424,0.18359,405,0.95519,0.03573,1.24169,2.51631e-30,0.76927,1697
"b'000003'","b'CountClassCoupled <= 0.85'","b'target = 0'",0.18268,403,0.16636,367,0.91067,0.02583,1.18382,6.41278e-16,0.76927,1697
"b'000004'","b'CountInput_Min > 2.255'","b'target = 0'",0.19764,436,0.1786,394,0.90367,0.02656,1.17472,1.16922e-15,0.76927,1697
"b'000005'","b'-0.225 < AvgLineBlank <= 0.12 & 0.75 < CountDeclClass <= 1.06'","b'target = 0'",0.29873,659,0.26972,595,0.90288,0.03992,1.17369,3.11813e-13,0.76927,1697
"b'000006'","b'AvgLineBlank <= -0.225'","b'target = 0'",0.08794,194,0.07933,175,0.90206,0.01168,1.17263,5.42429e-07,0.76927,1697
"b'000007'","b'0.85 < RatioCommentToCode <= 1.32'","b'target = 0'",0.18314,404,0.16047,354,0.87624,0.01959,1.13906,2.01275e-09,0.76927,1697
"b'000008'","b'MaxInheritanceTree <= 1.025'","b'target = 0'",0.25975,573,0.22756,502,0.87609,0.02775,1.13887,1.16479e-13,0.76927,1697
"b'000009'","b'1.685 < MaxInheritanceTree <= 2.16'","b'target = 0'",0.2117,467,0.18495,408,0.87366,0.0221,1.13571,1.82698e-10,0.76927,1697
