"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'OWN_COMMIT <= -0.012'","b'target = 0'",0.07598,167,0.07598,167,1,0.01953,1.34599,2.76886e-23,0.74295,1633
"b'000001'","b'-0.012 < OWN_COMMIT <= 0.108'","b'target = 0'",0.32393,712,0.32166,707,0.99298,0.08099,1.33654,5.15379e-105,0.74295,1633
"b'000002'","b'0.885 < RatioCommentToCode <= 1.515 & -0.51 < CountClassDerived <= 0.04'","b'target = 0'",0.1283,282,0.12147,267,0.94681,0.02615,1.27439,4.55426e-23,0.74295,1633
"b'000003'","b'-0.11 < MAJOR_LINE <= 0.335 & -0.25 < CountDeclMethodPrivate <= 0.205'","b'target = 0'",0.19381,426,0.17834,392,0.92019,0.03435,1.23856,1.89533e-14,0.74295,1633
"b'000004'","b'CountClassCoupled <= 0.8'","b'target = 0'",0.18153,399,0.16697,367,0.9198,0.0321,1.23804,1.23393e-22,0.74295,1633
"b'000005'","b'-0.11 < MAJOR_LINE <= 0.335 & -0.23 < CountDeclClassVariable <= 0.13'","b'target = 0'",0.20382,448,0.18608,409,0.91295,0.03465,1.22882,6.78451e-20,0.74295,1633
"b'000006'","b'CountDeclClass <= 0.755'","b'target = 0'",0.09509,209,0.08462,186,0.88995,0.01398,1.19787,3.03633e-08,0.74295,1633
"b'000007'","b'MaxInheritanceTree <= 1.08'","b'target = 0'",0.21838,480,0.19154,421,0.87708,0.02929,1.18054,7.03135e-16,0.74295,1633
"b'000008'","b'AvgLineBlank <= -0.235'","b'target = 0'",0.09463,208,0.0828,182,0.875,0.0125,1.17774,8.33508e-07,0.74295,1633
"b'000009'","b'0.885 < RatioCommentToCode <= 1.515'","b'target = 0'",0.20519,451,0.17834,392,0.86918,0.0259,1.16991,3.24888e-13,0.74295,1633
