"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'OWN_COMMIT <= -0.016'","b'target = 0'",0.06471,139,0.06471,139,1,0.0166,1.34502,2.52228e-19,0.74348,1597
"b'000001'","b'-0.016 < OWN_COMMIT <= 0.071'","b'target = 0'",0.34497,741,0.34404,739,0.9973,0.08756,1.34139,1.04474e-117,0.74348,1597
"b'000002'","b'MaxInheritanceTree <= 1.12 & -0.25 < CountDeclMethodDefault <= 0.045'","b'target = 0'",0.11266,242,0.10987,236,0.97521,0.02611,1.31167,5.54961e-19,0.74348,1597
"b'000003'","b'7.2 < PercentLackOfCohesion <= 35.2 & -0.23 < AvgLineBlank <= 0.1'","b'target = 0'",0.08706,187,0.08473,182,0.97326,0.02,1.30906,2.60709e-09,0.74348,1597
"b'000004'","b'RatioCommentToCode > 1.365'","b'target = 0'",0.20019,430,0.1932,415,0.96512,0.04437,1.2981,1.91972e-41,0.74348,1597
"b'000005'","b'-0.23 < AvgLineBlank <= 0.1 & 0.88 < CountDeclClass <= 1.044'","b'target = 0'",0.22812,490,0.21508,462,0.94286,0.04548,1.26816,1.06315e-17,0.74348,1597
"b'000006'","b'-0.015 < MAJOR_LINE <= 0.325 & -0.185 < CountDeclClassVariable <= 0.21'","b'target = 0'",0.17179,369,0.16015,344,0.93225,0.03243,1.2539,2.9291e-18,0.74348,1597
"b'000007'","b'-0.015 < MAJOR_LINE <= 0.325 & 0.88 < CountDeclClass <= 1.044'","b'target = 0'",0.20577,442,0.19134,411,0.92986,0.03835,1.25069,1.10642e-11,0.74348,1597
"b'000008'","b'CountClassCoupled <= 1.2'","b'target = 0'",0.21555,463,0.19972,429,0.92657,0.03946,1.24625,5.61917e-29,0.74348,1597
"b'000009'","b'-0.22 < CountDeclMethodPrivate <= 0.31 & -0.23 < AvgLineBlank <= 0.1'","b'target = 0'",0.20531,441,0.18948,407,0.9229,0.03684,1.24132,4.55735e-09,0.74348,1597
