"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'OWN_COMMIT <= -0.022'","b'target = 0'",0.09358,207,0.09222,204,0.98551,0.01984,1.27407,2.17531e-20,0.77351,1711
"b'000001'","b'-0.022 < OWN_COMMIT <= 0.055'","b'target = 0'",0.32505,719,0.32007,708,0.9847,0.06865,1.27303,1.79473e-80,0.77351,1711
"b'000002'","b'RatioCommentToCode > 1.85'","b'target = 0'",0.19756,437,0.18852,417,0.95423,0.0357,1.23364,5.36831e-30,0.77351,1711
"b'000003'","b'CountClassCoupled <= 0.68'","b'target = 0'",0.1962,434,0.18671,413,0.95161,0.03494,1.23026,8.86592e-29,0.77351,1711
"b'000004'","b'1.71 < MaxInheritanceTree <= 2.145 & 0.73 < CountDeclClass <= 1.025'","b'target = 0'",0.1198,265,0.11392,252,0.95094,0.02126,1.22939,1.31203e-09,0.77351,1711
"b'000005'","b'1.71 < MaxInheritanceTree <= 2.145 & -0.59 < CountDeclMethodDefault <= 0.03'","b'target = 0'",0.12658,280,0.12025,266,0.95,0.02234,1.22817,2.91991e-11,0.77351,1711
"b'000006'","b'MaxNesting_Mean <= 0.2'","b'target = 0'",0.20072,444,0.1849,409,0.92117,0.02964,1.1909,1.23483e-19,0.77351,1711
"b'000007'","b'0.68 < CountClassCoupled <= 2.46'","b'target = 0'",0.20434,452,0.18807,416,0.92035,0.03001,1.18984,8.50191e-20,0.77351,1711
"b'000008'","b'CountDeclMethodPrivate <= -0.31'","b'target = 0'",0.08951,198,0.08092,179,0.90404,0.01168,1.16875,5.28059e-07,0.77351,1711
"b'000009'","b'MaxInheritanceTree <= 1.02'","b'target = 0'",0.24548,543,0.21881,484,0.89134,0.02893,1.15234,1.09778e-15,0.77351,1711
