"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.006 < OWN_COMMIT <= 0.108'","b'target = 0'",0.32366,725,0.32232,722,0.99586,0.08145,1.33817,2.34752e-110,0.7442,1667
"b'000001'","b'OWN_COMMIT <= -0.006'","b'target = 0'",0.07857,176,0.07813,175,0.99432,0.01965,1.3361,1.44364e-22,0.7442,1667
"b'000002'","b'RatioCommentToCode > 1.425'","b'target = 0'",0.19866,445,0.18214,408,0.91685,0.0343,1.23201,2.67065e-24,0.7442,1667
"b'000003'","b'CountClassCoupled <= 1.05'","b'target = 0'",0.2192,491,0.20045,449,0.91446,0.03732,1.22879,2.27868e-26,0.7442,1667
"b'000004'","b'MaxInheritanceTree <= 1.085'","b'target = 0'",0.22321,500,0.19866,445,0.89,0.03255,1.19592,1.40469e-19,0.7442,1667
"b'000005'","b'MaxNesting_Mean <= 0.16'","b'target = 0'",0.20268,454,0.17545,393,0.86564,0.02461,1.16319,2.20673e-12,0.7442,1667
"b'000006'","b'1.085 < MaxInheritanceTree <= 1.8'","b'target = 0'",0.17813,399,0.15268,342,0.85714,0.02012,1.15177,1.66909e-09,0.7442,1667
"b'000007'","b'1.05 < CountClassCoupled <= 3.15'","b'target = 0'",0.1933,433,0.16518,370,0.8545,0.02132,1.14822,6.71682e-10,0.7442,1667
"b'000008'","b'-0.22 < AvgLineBlank <= 0.14'","b'target = 0'",0.4567,1023,0.38929,872,0.85239,0.04941,1.14539,5.19578e-28,0.7442,1667
"b'000009'","b'1.8 < MaxInheritanceTree <= 2.165'","b'target = 0'",0.2125,476,0.18036,404,0.84874,0.02222,1.14048,6.28398e-10,0.7442,1667
