test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
852,0,4.0,6.0,1.0,34.0,9.0,0.0,143.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,30.0,19.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.6505822769932212,0.34941772300677865
233,0,1.0,22.0,1.0,3.0,29.0,0.0,50.0,8.0,1.0,6.0,0.13,0.0,93.0,2.0,0.0,16.0,2.0,3.325,1.0,1.0,1.0,0.857142857142857,0.0,3967.0,1.0,0.0,3.0,4.0,0.6808242660778628,0.31917573392213733
237,0,3.0,1.0,1.0,11.0,26.0,0.0,51.0,5.0,1.0,3.0,0.1,1.0,95.0,5.0,0.0,19.0,2.0,4.0,1.0,1.0,1.0,3.0,0.0,5897.0,0.363636363636364,0.0,4.0,6.0,0.6876794680273614,0.31232053197263865
285,0,29.0,38.0,1.0,12.0,19.0,0.0,144.0,16.0,2.0,35.0,0.1,0.0,98.0,4.0,4.0,42.0,2.0,3.1497005988024,0.0,0.0,0.0,0.755434782608696,0.0,3914.0,0.8,0.0,5.0,5.0,0.608553424192751,0.3914465758072489
289,0,21.0,0.0,1.0,1.0,7.0,0.0,63.0,1.0,2.0,3.0,0.12,0.0,78.0,5.0,0.0,21.0,1.0,4.890625,0.0,1.0,1.0,0.681818181818182,0.0,3561.0,0.894736842105263,0.0,4.0,6.0,0.6361560462479512,0.36384395375204875
357,0,6.0,24.0,2.0,0.0,41.0,0.0,45.0,2.0,0.0,6.0,5.7,1.0,66.0,1.0,0.0,22.0,1.0,4.8695652173913,1.0,2.0,1.0,1.06122448979592,0.0,811.0,0.6,0.0,4.0,5.0,0.5218140763842114,0.47818592361578854
359,0,33.0,0.0,0.0,27.0,22.0,19.0,138.0,3.0,0.0,4.0,0.11,0.0,97.0,4.0,0.0,17.0,2.0,3.88461538461538,0.0,1.0,1.0,0.712962962962963,0.0,165.0,1.0,0.0,3.0,4.0,0.6619259688330918,0.3380740311669082
363,0,6.0,0.0,4.0,5.0,9.0,1.0,178.0,8.0,6.0,14.0,0.19,0.0,96.0,4.0,3.0,29.0,2.0,6.52252252252252,33.0,1.0,1.0,0.725,0.0,1068.0,0.714285714285714,0.0,3.0,5.0,0.6520882808260331,0.347911719173967
929,0,12.0,9.0,1.0,3.0,36.0,2.0,206.0,3.0,0.0,2.0,0.3,0.0,80.0,4.0,0.0,21.0,2.0,34.3,1.0,1.0,1.0,0.636363636363636,0.0,58.0,0.777777777777778,0.0,1.0,2.0,0.6626541862165938,0.33734581378340633
367,0,11.0,0.0,1.0,3.0,9.0,0.0,42.0,14.0,0.0,75.0,0.13,0.0,85.0,3.0,0.0,9.0,2.0,2.0,0.0,1.0,1.0,0.385964912280702,0.0,85.0,0.8,0.0,3.0,3.0,0.8155075133226097,0.18449248667739024
368,0,12.0,0.0,1.0,1.0,34.0,1.0,140.0,2.0,4.0,5.0,0.33,1.0,94.0,3.0,0.0,22.0,2.0,3.28571428571429,0.0,19.0,1.0,2.1,0.0,465.0,0.25,0.0,4.0,8.0,0.6513595026252745,0.34864049737472536
369,0,5.0,0.0,1.0,0.0,67.0,0.0,36.0,50.0,0.0,16.0,0.03,0.0,16.0,1.0,0.0,22.0,2.0,4.47457627118644,1.0,2.0,1.0,0.644970414201183,0.0,4328.0,0.648648648648649,0.0,5.0,5.0,0.6441645733539413,0.35583542664605883
370,0,6.0,3.0,1.0,48.0,25.0,7.0,39.0,8.0,3.0,6.0,0.14,0.0,86.0,3.0,0.0,18.0,2.0,6.83333333333333,1.0,2.0,1.0,0.411764705882353,0.0,586.0,0.5,0.0,5.0,1.0,0.5801871001631186,0.41981289983688136
373,0,17.0,1.0,2.0,11.0,43.0,2.0,246.0,5.0,3.0,2.0,3.2,2.0,96.0,4.0,1.0,34.0,2.0,4.0,14.0,1.0,1.0,1.15853658536585,0.0,378.0,0.333333333333333,0.0,4.0,9.0,0.5323315207969956,0.46766847920300464
376,0,36.0,0.0,1.0,8.0,16.0,0.0,170.0,3.0,22.0,2.0,0.21,0.0,92.0,5.0,5.0,24.0,2.0,6.24409448818898,0.0,1.0,1.0,0.603053435114504,0.0,92.0,0.4,0.0,4.0,7.0,0.5450801519533697,0.4549198480466303
379,0,2.0,0.0,1.0,0.0,2.0,0.0,75.0,22.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,43.0,1.0,2.67241379310345,17.0,2.0,1.0,0.345679012345679,0.0,106.0,0.583333333333333,0.0,5.0,5.0,0.6569538421818685,0.34304615781813147
380,0,33.0,6.0,1.0,20.0,13.0,0.0,274.0,47.0,1.0,26.0,0.19,0.0,97.0,4.0,78.0,37.0,2.0,3.47619047619048,0.0,0.0,22.0,0.437275985663082,0.0,593.0,0.394736842105263,0.0,4.0,12.0,0.6503440116341991,0.349655988365801
385,0,3.0,0.0,1.0,4.0,31.0,0.0,35.0,15.0,4.0,2.0,0.06,0.0,100.0,4.0,2.0,36.0,2.0,2.83673469387755,0.0,1.0,1.0,0.784615384615385,2.0,743.0,0.407407407407407,0.0,5.0,3.0,0.6498936197989091,0.3501063802010908
390,0,8.0,0.0,1.0,7.0,101.0,0.0,103.0,2.0,22.0,2.0,0.19,0.0,97.0,1.0,0.0,12.0,1.0,3.64102564102564,2.0,1.0,1.0,0.714285714285714,0.0,530.0,1.0,0.0,2.0,5.0,0.6266953095261832,0.3733046904738166
397,0,9.0,1.0,1.0,4.0,27.0,2.0,257.0,5.0,10.0,0.0,0.45,0.0,100.0,3.0,78.0,27.0,2.0,7.42105263157895,0.0,1.0,1.0,0.435643564356436,0.0,34.0,0.4,0.0,5.0,5.0,0.6950148456999844,0.30498515430001566
404,0,11.0,7.0,2.0,4.0,4.0,0.0,43.0,9.0,0.0,7.0,0.08,0.0,72.0,3.0,50.0,30.0,2.0,4.70909090909091,1.0,0.0,1.0,0.861538461538462,0.0,55.0,0.727272727272727,0.0,4.0,9.0,0.6664644095226823,0.33353559047731757
415,0,11.0,1.0,1.0,1.0,19.0,1.0,149.0,2.0,1.0,20.0,0.21,1.0,100.0,3.0,0.0,37.0,2.0,27.5,0.0,9.0,0.0,0.585365853658537,0.0,159.0,0.526315789473684,0.0,4.0,9.0,0.6197457814748535,0.38025421852514635
417,0,3.0,0.0,1.0,97.0,17.0,0.0,84.0,2.0,2.0,2.0,0.12,1.0,94.0,3.0,0.0,23.0,2.0,3.04166666666667,0.0,1.0,1.0,0.52,0.0,54.0,0.571428571428571,0.0,5.0,9.0,0.7210784340829772,0.278921565917023
421,0,9.0,3.0,1.0,14.0,17.0,0.0,55.0,26.0,25.0,20.0,0.05,0.0,91.0,0.0,7.0,22.0,2.0,2.18791946308725,0.0,19.0,1.0,0.448863636363636,0.0,1261.0,0.647058823529412,0.0,5.0,3.0,0.650486506791931,0.34951349320806907
505,0,19.0,1.0,4.0,15.0,22.0,0.0,59.0,6.0,0.0,8.0,0.09,1.0,92.0,1.0,2.0,3.0,2.0,5.62857142857143,1.0,1.0,32.0,1.54761904761905,0.0,36.0,0.5,0.0,3.0,5.0,0.6504566067328673,0.3495433932671328
510,0,19.0,0.0,2.0,4.0,2.0,3.0,275.0,1.0,0.0,10.0,0.3,1.0,82.0,1.0,0.0,10.0,3.0,4.05970149253731,0.0,1.0,1.0,1.31884057971015,2.0,686.0,0.909090909090909,0.0,2.0,3.0,0.6832596764491587,0.31674032355084114
531,0,33.0,0.0,2.0,16.0,38.0,8.0,721.0,20.0,0.0,2.0,0.52,1.0,96.0,1.0,18.0,11.0,2.0,49.8,1.0,0.0,1.0,0.704081632653061,0.0,332.0,0.5,0.0,5.0,4.0,0.6483337880196569,0.35166621198034304
535,0,14.0,2.0,2.0,127.0,20.0,1.0,119.0,14.0,0.0,42.0,0.17,0.0,100.0,2.0,5.0,16.0,2.0,3.71212121212121,2.0,0.0,0.0,0.962962962962963,0.0,47.0,0.5,0.0,3.0,5.0,0.6973283119529188,0.3026716880470813
538,0,17.0,14.0,16.0,25.0,21.0,3.0,199.0,2.0,0.0,7.0,0.18,2.0,95.0,1.0,0.0,15.0,1.0,23.0,0.0,1.0,1.0,1.25641025641026,0.0,36.0,1.0,0.0,3.0,2.0,0.6703534002208816,0.32964659977911825
