test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
852,0,4.0,6.0,1.0,34.0,9.0,0.0,143.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,30.0,19.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.6505822769932212,0.34941772300677865
852,1,4.0,6.0,1.0,34.0,9.0,0.0,143.0,74.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.1,0.0,152.0,1.0,0.0,1.0,0.0,0.5859151280202618,0.414084871979738
852,2,4.0,6.0,1.0,34.0,9.0,0.0,681.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.6030258967813463,0.3969741032186535
852,3,4.0,6.0,1.0,122.0,9.0,0.0,143.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,0.8,0.0,1.0,0.0,0.6641000217938985,0.33589997820610146
852,4,4.0,6.0,1.0,34.0,9.0,0.0,123.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,12.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.621786300348944,0.3782136996510562
852,5,4.0,6.0,1.0,34.0,9.0,0.0,143.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,4.0,4.25757575757576,0.0,18.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.6504036532982497,0.34959634670175027
852,6,4.0,6.0,1.0,34.0,102.0,0.0,143.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,3.0,0.0,0.565293819910498,0.434706180089502
852,7,4.0,6.0,1.0,34.0,9.0,0.0,143.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,5595.0,1.0,0.0,1.0,2.0,0.6676391472449755,0.33236085275502447
852,8,4.0,6.0,1.0,105.0,9.0,0.0,143.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,7.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.6465526279224558,0.3534473720775442
852,9,4.0,6.0,1.0,34.0,9.0,19.0,143.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.6553591561239264,0.34464084387607363
