test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
852.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,154.0,1.0,0.0,6.0,0.2,1.0,90.0,1.0,0.0,76.0,1.0,5.0,1.0,1.0,1.0,0.9,0.0,139.0,0.8,0.0,3.0,4.0,0.9220550092677984,0.0779449907322016
233.0,0.0,3.0,1.0,2.0,0.0,19.0,0.0,29.0,2.0,0.0,3.0,0.1,0.0,84.0,3.0,0.0,14.0,2.0,3.6,1.0,1.0,1.0,0.7,0.0,130.0,0.7,0.0,2.0,2.0,0.7394009617594578,0.2605990382405423
237.0,0.0,3.0,1.0,2.0,0.0,19.0,0.0,29.0,2.0,0.0,3.0,0.1,0.0,84.0,3.0,0.0,14.0,2.0,3.6,1.0,1.0,1.0,0.7,0.0,130.0,0.7,0.0,2.0,2.0,0.7394009617594578,0.2605990382405423
289.0,0.0,7.0,0.0,1.0,0.0,5.0,0.0,55.0,8.0,0.0,19.0,0.2,0.0,87.0,2.0,2.0,12.0,2.0,2.3,0.0,0.0,1.0,0.5,0.0,782.0,1.0,0.0,1.0,0.0,0.8794140704511326,0.1205859295488672
357.0,0.0,11.0,0.0,1.0,3.0,2.0,0.0,7.0,2.0,1.0,6.0,0.0,0.0,83.0,2.0,0.0,15.0,2.0,3.9,0.0,1.0,1.0,0.5,0.0,684.0,0.3,0.0,2.0,3.0,0.534033187359143,0.4659668126408569
359.0,0.0,4.0,13.0,1.0,2.0,3.0,2.0,150.0,6.0,3.0,15.0,0.5,0.0,88.0,4.0,7.0,15.0,2.0,3.3,0.0,0.0,1.0,0.2,0.0,186.0,0.8,0.0,1.0,1.0,0.9144675776674228,0.0855324223325772
363.0,0.0,7.0,0.0,1.0,0.0,5.0,0.0,55.0,8.0,0.0,19.0,0.2,0.0,87.0,2.0,2.0,12.0,2.0,2.3,0.0,0.0,1.0,0.5,0.0,782.0,1.0,0.0,1.0,0.0,0.8794140704511326,0.1205859295488672
929.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,173.0,1.0,0.0,2.0,2.6,0.0,98.0,1.0,2.0,8.0,1.0,0.4,0.0,1.0,1.0,0.1,0.0,8.0,1.0,0.0,2.0,5.0,0.8223148913828588,0.1776851086171411
368.0,0.0,0.0,0.0,1.0,11.0,0.0,5.0,131.0,1.0,0.0,1.0,1.5,0.0,82.0,1.0,0.0,2.0,2.0,6.6,1.0,1.0,1.0,0.4,0.0,480.0,1.0,0.0,1.0,0.0,0.7883617269441026,0.2116382730558975
369.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,41.0,2.0,0.0,5.0,0.1,0.0,60.0,1.0,0.0,18.0,1.0,4.4,1.0,2.0,1.0,1.1,0.0,281.0,0.5,0.0,4.0,1.0,0.787361152415725,0.2126388475842747
