"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.42 < CountClassCoupled <= 1.54'","b'target = 0'",0.29479,645,0.29479,645,1,0.0124,1.04389,4.85084e-15,0.95795,2096
"b'000001'","b'CountOutput_Mean <= 1.07'","b'target = 0'",0.1979,433,0.1979,433,1,0.00832,1.04389,9.49487e-10,0.95795,2096
"b'000002'","b'0.8 < CountInput_Mean <= 1.88'","b'target = 0'",0.21709,475,0.21664,474,0.99789,0.00867,1.0417,2.68906e-09,0.95795,2096
"b'000003'","b'1.07 < CountOutput_Mean <= 1.94'","b'target = 0'",0.20293,444,0.20247,443,0.99775,0.00808,1.04154,1.3478e-08,0.95795,2096
"b'000004'","b'CountInput_Mean <= 0.8'","b'target = 0'",0.19973,437,0.19927,436,0.99771,0.00794,1.0415,1.93019e-08,0.95795,2096
"b'000005'","b'-0.25 < CountDeclInstanceVariable <= 0.74'","b'target = 0'",0.30484,667,0.30302,663,0.994,0.01099,1.03763,1.7908e-10,0.95795,2096
"b'000006'","b'-0.36 < CountDeclMethodPrivate <= 0.11'","b'target = 0'",0.52102,1140,0.51782,1133,0.99386,0.01871,1.03748,1.35455e-20,0.95795,2096
"b'000007'","b'-0.011 < OWN_COMMIT <= 0.064'","b'target = 0'",0.34232,749,0.33958,743,0.99199,0.01165,1.03553,1.49271e-10,0.95795,2096
"b'000008'","b'0.76 < AvgCyclomaticModified <= 1.115'","b'target = 0'",0.40174,879,0.39808,871,0.9909,0.01324,1.03439,5.84091e-12,0.95795,2096
"b'000009'","b'-0.28 < CountDeclMethodProtected <= 0.055'","b'target = 0'",0.55073,1205,0.54525,1193,0.99004,0.01767,1.0335,1.21881e-17,0.95795,2096
