"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'1.11 < CountInput_Mean <= 2.03'","b'target = 0'",0.20381,428,0.20381,428,1,0.00961,1.04948,8.59885e-11,0.95286,2001
"b'000001'","b'CountClassCoupled <= 0.3'","b'target = 0'",0.19429,408,0.19429,408,1,0.00916,1.04948,2.89193e-10,0.95286,2001
"b'000002'","b'CountOutput_Mean <= 1.33'","b'target = 0'",0.20619,433,0.20571,432,0.99769,0.00924,1.04705,1.79412e-09,0.95286,2001
"b'000003'","b'0.3 < CountClassCoupled <= 1.58'","b'target = 0'",0.21667,455,0.21571,453,0.9956,0.00926,1.04486,7.32415e-09,0.95286,2001
"b'000004'","b'CountOutput_Min <= 0.39'","b'target = 0'",0.20619,433,0.20524,431,0.99538,0.00877,1.04463,2.51297e-08,0.95286,2001
"b'000005'","b'CountDeclMethodDefault > 0.648'","b'target = 0'",0.20048,421,0.19952,419,0.99525,0.0085,1.04449,4.8764e-08,0.95286,2001
"b'000006'","b'RatioCommentToCode > 2.42'","b'target = 0'",0.19857,417,0.19762,415,0.9952,0.00841,1.04444,6.07324e-08,0.95286,2001
"b'000007'","b'CountDeclInstanceMethod <= 1.8'","b'target = 0'",0.19524,410,0.19429,408,0.99512,0.00825,1.04436,8.90126e-08,0.95286,2001
"b'000008'","b'-0.008 < OWN_COMMIT <= 0.124'","b'target = 0'",0.30762,646,0.30571,642,0.99381,0.0126,1.04298,1.12537e-11,0.95286,2001
"b'000009'","b'-0.265 < CountDeclMethodPrivate <= 0.02'","b'target = 0'",0.62667,1316,0.6081,1277,0.97036,0.01097,1.01837,1.27729e-06,0.95286,2001
