"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.019 < OWN_COMMIT <= 0.061'","b'target = 0'",0.35324,769,0.35324,769,1,0.0245,1.07453,1.2907e-30,0.93064,2026
"b'000001'","b'CountOutput_Mean <= 1.27'","b'target = 0'",0.20073,437,0.20073,437,1,0.01392,1.07453,5.10069e-16,0.93064,2026
"b'000002'","b'1.27 < CountOutput_Mean <= 2.24'","b'target = 0'",0.1989,433,0.1989,433,1,0.0138,1.07453,7.32983e-16,0.93064,2026
"b'000003'","b'CountClassCoupled <= -0.74'","b'target = 0'",0.09876,215,0.09876,215,1,0.00685,1.07453,8.32949e-08,0.93064,2026
"b'000004'","b'-0.74 < CountClassCoupled <= 1.6'","b'target = 0'",0.30087,655,0.29995,653,0.99695,0.01995,1.07125,8.32764e-22,0.93064,2026
"b'000005'","b'CountInput_Mean <= 0.92'","b'target = 0'",0.20487,446,0.20395,444,0.99552,0.01329,1.06971,2.11891e-13,0.93064,2026
"b'000006'","b'AvgCyclomaticModified <= 0.815'","b'target = 0'",0.09922,216,0.09876,215,0.99537,0.00642,1.06956,1.46157e-06,0.93064,2026
"b'000007'","b'RatioCommentToCode > 2.37'","b'target = 0'",0.20349,443,0.20211,440,0.99323,0.01274,1.06725,3.87967e-12,0.93064,2026
"b'000008'","b'0.92 < CountInput_Mean <= 1.94'","b'target = 0'",0.18971,413,0.18787,409,0.99031,0.01132,1.06412,4.33316e-10,0.93064,2026
"b'000009'","b'0.39 < CountClassDerived <= 1.145'","b'target = 0'",0.17271,376,0.17088,372,0.98936,0.01014,1.0631,7.2755e-09,0.93064,2026
