"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountOutput_Mean <= 1.24'","b'target = 0'",0.20009,439,0.20009,439,1,0.01012,1.05329,8.38065e-12,0.94941,2083
"b'000001'","b'-0.3 < CountClassCoupled <= 1.5'","b'target = 0'",0.32862,721,0.32817,720,0.99861,0.01617,1.05183,8.95072e-19,0.94941,2083
"b'000002'","b'0.7 < CountInput_Mean <= 1.94'","b'target = 0'",0.21285,467,0.2124,466,0.99786,0.01031,1.05103,4.38182e-11,0.94941,2083
"b'000003'","b'-0.028 < OWN_COMMIT <= 0.038'","b'target = 0'",0.32224,707,0.32088,704,0.99576,0.01494,1.04882,1.40554e-15,0.94941,2083
"b'000004'","b'CountInput_Mean <= 0.7'","b'target = 0'",0.19553,429,0.19462,427,0.99534,0.00898,1.04838,7.05277e-09,0.94941,2083
"b'000005'","b'-0.615 < CountDeclClassVariable <= 0.07 & 0.745 < CountDeclClass <= 1.025'","b'target = 0'",0.40565,890,0.40292,884,0.99326,0.01779,1.04619,2.01883e-10,0.94941,2083
"b'000006'","b'0.7 < CountDeclInstanceMethod <= 4.2'","b'target = 0'",0.28851,633,0.28532,626,0.98894,0.01141,1.04164,1.37759e-09,0.94941,2083
"b'000007'","b'-0.72 < CountDeclMethodPrivate <= 0.11'","b'target = 0'",0.54923,1205,0.54148,1188,0.98589,0.02004,1.03843,9.2465e-19,0.94941,2083
"b'000008'","b'-0.36 < CountDeclMethodProtected <= 0.1'","b'target = 0'",0.52917,1161,0.52005,1141,0.98277,0.01766,1.03514,7.93988e-15,0.94941,2083
"b'000009'","b'0.795 < AvgCyclomaticModified <= 1.135'","b'target = 0'",0.38605,847,0.37922,832,0.98229,0.01269,1.03464,2.36808e-09,0.94941,2083
