"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.34 < CountClassCoupled <= 1.58'","b'target = 0'",0.20073,440,0.20027,439,0.99773,0.00797,1.04144,1.7262e-08,0.95803,2100
"b'000001'","b'CountClassBase <= 0.848'","b'target = 0'",0.17746,389,0.17701,388,0.99743,0.00699,1.04113,2.23951e-07,0.95803,2100
"b'000002'","b'CountClassCoupled <= 0.34'","b'target = 0'",0.20803,456,0.20666,453,0.99342,0.00736,1.03694,8.57778e-07,0.95803,2100
"b'000003'","b'CountInput_Mean <= 0.97'","b'target = 0'",0.20712,454,0.20575,451,0.99339,0.00732,1.03691,9.41051e-07,0.95803,2100
"b'000004'","b'CountOutput_Mean <= 1.2'","b'target = 0'",0.20301,445,0.20164,442,0.99326,0.00715,1.03677,1.42475e-06,0.95803,2100
"b'000005'","b'-0.018 < OWN_COMMIT <= 0.065'","b'target = 0'",0.33987,745,0.33668,738,0.9906,0.01107,1.034,1.36349e-09,0.95803,2100
"b'000006'","b'-0.3 < CountDeclMethodProtected <= 0.16'","b'target = 0'",0.50137,1099,0.4927,1080,0.98271,0.01237,1.02576,2.64869e-09,0.95803,2100
"b'000007'","b'-0.51 < CountDeclMethodPrivate <= 0.035'","b'target = 0'",0.56341,1235,0.55292,1212,0.98138,0.01315,1.02437,4.57739e-10,0.95803,2100
"b'000008'","b'-0.26 < AvgLineBlank <= 0.012'","b'target = 0'",0.62911,1379,0.61542,1349,0.97825,0.01272,1.0211,1.6824e-09,0.95803,2100
"b'000009'","b'0.75 < CountDeclClass <= 1.03'","b'target = 0'",0.59945,1314,0.58622,1285,0.97793,0.01193,1.02077,1.70958e-08,0.95803,2100
