"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountClassCoupled <= 0.6'","b'target = 0'",0.21026,455,0.2098,454,0.9978,0.01129,1.0569,5.52898e-12,0.94409,2043
"b'000001'","b'0.98 < CountInput_Mean <= 2.12'","b'target = 0'",0.2098,454,0.20887,452,0.99559,0.01081,1.05456,1.04451e-10,0.94409,2043
"b'000002'","b'CountOutput_Mean <= 1.48'","b'target = 0'",0.20102,435,0.19963,432,0.9931,0.00985,1.05192,4.14064e-09,0.94409,2043
"b'000003'","b'-0.018 < OWN_COMMIT <= 0.053'","b'target = 0'",0.33826,732,0.33503,725,0.99044,0.01568,1.0491,3.78712e-14,0.94409,2043
"b'000004'","b'0.6 < CountClassCoupled <= 2.04'","b'target = 0'",0.22366,484,0.22135,479,0.98967,0.0102,1.04828,1.16399e-08,0.94409,2043
"b'000005'","b'RatioCommentToCode > 1.875'","b'target = 0'",0.19824,429,0.19593,424,0.98834,0.00877,1.04688,3.11956e-07,0.94409,2043
"b'000006'","b'1.48 < CountOutput_Mean <= 2.28'","b'target = 0'",0.1927,417,0.19039,412,0.98801,0.00846,1.04653,6.22693e-07,0.94409,2043
"b'000007'","b'CountInput_Mean <= 0.98'","b'target = 0'",0.19177,415,0.18946,410,0.98795,0.00841,1.04646,6.98071e-07,0.94409,2043
"b'000008'","b'MaxInheritanceTree <= 1.02'","b'target = 0'",0.23336,505,0.23013,498,0.98614,0.00981,1.04454,1.11652e-07,0.94409,2043
"b'000009'","b'-0.28 < CountDeclMethodProtected <= 0.23'","b'target = 0'",0.49861,1079,0.48891,1058,0.98054,0.01818,1.03861,2.22319e-14,0.94409,2043
