test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
30,0,1.0,36.0,2.0,14.0,2.0,8.0,9.0,17.0,0.44,1.0,70.0,3.0,2.0,4.0,20.0,2.0,3.68055555555556,0.0,4.31944444444444,0.0,1.0,0.875,0.0,1.0,20.0,0.5805744624985064,0.4194255375014936
49,0,1.0,1.0,8.0,18.0,2.0,15.0,8.0,24.0,14.0,1.0,42.0,5.0,4.0,3.0,61.0,3.0,96.3,0.0,5.31034482758621,0.0,1.0,0.666666666666667,0.0,4.0,5.0,0.5032896544392953,0.4967103455607047
49,1,4.0,1.0,1.0,31.0,2.0,21.0,50.0,29.0,0.16,1.0,59.0,4.0,4.0,0.0,9.0,2.0,5.93258426966292,0.0,7.8876404494382,0.0,1.0,0.454545454545455,0.0,3.0,6.0,0.5834840041775753,0.41651599582242477
340,0,1.0,1.0,1.0,52.0,2.0,21.0,50.0,29.0,0.16,1.0,25.0,4.0,4.0,0.0,94.0,6.0,5.93258426966292,0.0,7.8876404494382,0.0,1.0,0.454545454545455,0.0,1.0,6.0,0.533087109191628,0.4669128908083719
340,1,77.0,1.0,2.0,38.0,23.0,0.0,8.0,24.0,63.0,1.0,0.0,5.0,4.0,3.0,9.0,3.0,4.72413793103448,0.0,5.31034482758621,0.0,22.0,0.666666666666667,0.0,4.0,17.0,0.5225972306425155,0.47740276935748455
358,0,12.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,8.0,29.0,4.0,3.0,0.0,26.0,1.0,3.75862068965517,1.0,6.51724137931035,1.0,1.0,1.0,0.0,3.0,10.0,0.5177877687785901,0.4822122312214099
358,1,6.0,0.0,1.0,2.0,4.0,1.0,2.0,12.0,0.45,0.0,24.0,3.0,2.0,0.0,13.0,1.0,3.03846153846154,1.0,5.53846153846154,1.0,1.0,1.0,0.0,4.0,2.0,0.6202985150436419,0.37970148495635814
359,0,15.0,1.0,2.0,6.0,0.0,0.0,14.0,4.0,0.09,0.0,48.0,4.0,1.0,2.0,8.0,3.0,3.94,0.0,7.04,0.0,1.0,0.407407407407407,1.0,3.0,0.0,0.5030831116999372,0.4969168883000628
359,1,0.0,0.0,3.0,3.0,2.0,3.0,10.0,13.0,0.24,0.0,53.0,5.0,4.0,1.0,46.0,1.0,3.9811320754717,0.0,8.0188679245283,1.0,1.0,0.5,0.0,3.0,7.0,0.6465045275671426,0.3534954724328574
359,2,12.0,3.0,2.0,6.0,0.0,2.0,1.0,9.0,0.14,7.0,46.0,3.0,2.0,7.0,19.0,2.0,3.31914893617021,0.0,3.40425531914894,0.0,1.0,0.666666666666667,0.0,3.0,1.0,0.503459995721063,0.4965400042789369
359,3,12.0,1.0,2.0,0.0,1.0,2.0,2.0,11.0,0.21,1.0,29.0,4.0,3.0,0.0,26.0,1.0,3.75862068965517,12.0,6.51724137931035,1.0,1.0,1.0,0.0,3.0,19.0,0.5343885989652203,0.4656114010347797
390,0,6.0,0.0,4.0,0.0,0.0,1.0,1.0,10.0,0.1,0.0,16.0,6.0,4.0,0.0,21.0,1.0,3.8125,1.0,7.6875,1.0,1.0,0.571428571428571,0.0,1.0,1.0,0.8106188056287514,0.18938119437124856
390,1,11.0,0.0,1.0,2.0,0.0,1.0,7.0,7.0,0.15,0.0,201.0,3.0,1.0,0.0,14.0,1.0,5.95,1.0,5.8,2.0,1.0,0.3,0.0,2.0,1.0,0.5141284436706985,0.4858715563293015
439,0,4.0,89.0,1.0,8.0,7.0,9.0,12.0,17.0,1.17,0.0,37.0,2.0,0.0,0.0,52.0,2.0,2.51327433628319,0.0,3.37463126843658,0.0,1.0,0.4,6.0,5.0,21.0,0.5210920732475346,0.47890792675246546
439,1,25.0,0.0,3.0,3.0,2.0,3.0,1.0,13.0,0.24,0.0,53.0,5.0,4.0,1.0,46.0,1.0,3.9811320754717,0.0,8.0188679245283,1.0,1.0,0.5,1.0,3.0,4.0,0.5542714824207997,0.4457285175792003
439,2,0.0,1.0,2.0,9.0,0.0,11.0,14.0,4.0,0.09,0.0,48.0,4.0,1.0,2.0,43.0,3.0,3.94,0.0,7.04,0.0,1.0,0.407407407407407,5.0,6.0,7.0,0.5421029447944807,0.45789705520551927
471,0,7.0,0.0,3.0,11.0,4.0,1.0,25.0,0.0,0.33,0.0,0.0,7.0,1.0,0.0,3.0,1.0,4.75757575757576,1.0,4.78787878787879,1.0,1.0,0.428571428571429,0.0,4.0,2.0,0.6840541144894778,0.3159458855105222
