test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
1628,0,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,0.6,0.0,1.0,0.1,0.0,0.5,0.0,1.0,5.0,4.0,0.5334717,0.4665283
1628,1,3.0,1.0,1.0,5.0,237.0,7.0,0.54,5.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,11.3,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,5.0,4.0,0.513142,0.48685798
1628,2,3.0,1.0,1.0,5.0,237.0,7.0,0.54,5.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,4.0,4.0,0.5408575,0.4591425
1628,3,234.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.1,0.0,1.0,5.0,4.0,0.6489381,0.35106188
1628,4,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,7.0,0.0,4.0,0.73552436,0.26447564
1628,5,3.0,1.0,574.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,13.2,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,5.0,4.0,0.5260575,0.47394252
1628,6,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,1.2,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,5.0,4.0,0.57698286,0.4230171
1628,7,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,3.7,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.1,0.0,1.0,5.0,4.0,0.66721284,0.3327872
1628,8,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.6167834,0.38321662
1628,9,145.0,1.0,1.0,5.0,237.0,7.0,0.54,5.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,5.0,4.0,0.57766867,0.4223313
10,0,0.0,2.0,225.0,7.0,133.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,5.0,4.0,2.0,4.0,0.91888297,0.08111703
10,1,0.0,2.0,0.0,7.0,133.0,5.0,0.47,0.0,64.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,8.0,4.0,2.0,4.0,0.62688637,0.3731136
10,2,0.0,2.0,0.0,28.0,133.0,5.0,0.47,0.0,22.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,0.0,4.0,0.61602235,0.38397765
10,3,0.0,2.0,20.0,7.0,133.0,5.0,0.47,3.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,6.0,4.0,0.5182462,0.48175383
10,4,0.0,2.0,0.0,7.0,133.0,5.0,0.47,5.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,1.0,4.0,0.56249285,0.43750718
10,5,0.0,2.0,474.0,7.0,133.0,5.0,0.47,11.0,81.0,2.0,0.0,15.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,6.0,4.0,0.5931414,0.40685862
10,6,0.0,2.0,515.0,7.0,133.0,5.0,0.47,0.0,81.0,2.0,38.0,23.0,1.0,5.71428571428571,1.0,7.0,13.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,6.0,4.0,0.5211504,0.4788496
10,7,0.0,2.0,413.0,7.0,133.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,0.0,4.0,0.8170819,0.18291806
10,8,0.0,2.0,0.0,7.0,133.0,5.0,0.47,0.0,64.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,2.0,4.0,0.62688637,0.3731136
