test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
42,0,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,0.7,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.54,0.46
62,0,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,5.0,3.0,8.25174825174825,0.0,4.52447552447552,13.0,1.0,0.56,0.0,43.0,0.272727272727273,0.0,4.0,15.0,0.53,0.47
63,0,1.0,1.0,0.0,6.0,0.0,3.03,0.0,0.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,407.0,0.0,0.0,2.0,0.333333333333333,0.0,1.0,5.0,0.53,0.47
64,0,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,7.0,3.0,4.72222222222222,0.0,6.7,0.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.51,0.49
65,0,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,33.0,2.0,17.8736842105263,0.0,3.95789473684211,4.0,1.0,6.1,0.0,48.0,1.0,0.0,5.0,7.0,0.52,0.48
73,0,0.0,3.0,9.0,5.0,0.0,0.63,0.0,77.0,3.0,8.0,13.0,2.0,4.78947368421053,0.0,3.84210526315789,0.0,1.0,0.785714285714286,0.0,93.0,0.5,0.0,1.0,8.0,0.51,0.49
95,0,0.0,1.0,0.0,4.0,2.0,0.33,0.0,80.0,2.0,0.0,18.0,2.0,5.53846153846154,16.0,5.38461538461539,1.0,1.0,1.86666666666667,0.0,4.0,0.5,0.0,5.0,2.0,0.6,0.4
247,0,9.0,1.0,8.0,4.0,21.0,0.4,12.0,92.0,2.0,0.0,34.0,2.0,5.32835820895522,0.0,6.41791044776119,28.0,1.0,3.2,0.0,330.0,0.25,0.0,3.0,6.0,0.51,0.49
1126,0,0.0,1.0,64.0,6.0,0.0,0.67,0.0,0.0,1.0,0.0,5.0,1.0,4.72307692307692,0.0,7.10769230769231,13.0,1.0,0.434782608695652,0.0,41.0,0.333333333333333,0.0,3.0,4.0,0.54,0.46
175,0,0.0,1.0,0.0,0.0,0.0,1.43,0.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,74.0,0.346153846153846,0.0,5.0,14.0,0.54,0.46
43,0,5.0,1.0,28.0,6.0,0.0,0.74,0.0,64.0,1.0,0.0,19.0,1.0,5.96428571428571,2.0,4.78571428571429,1.0,1.0,0.6,0.0,70.0,1.0,0.0,4.0,2.0,0.62,0.38
120,0,0.0,1.0,0.0,4.0,0.0,0.84,0.0,50.0,2.0,0.0,14.0,3.0,1.75,0.0,4.5,0.0,1.0,2.16666666666667,0.0,36.0,0.9,0.0,2.0,2.0,0.57,0.43
218,0,37.0,1.0,20.0,1.0,1.0,0.58,0.0,96.0,2.0,2.0,1.0,2.0,34.6,0.0,2.18181818181818,0.0,1.0,0.189473684210526,0.0,39.0,0.25,0.0,3.0,10.0,0.51,0.49
299,0,3.0,2.0,5.0,4.0,4.0,0.25,2.0,88.0,2.0,4.0,5.0,2.0,5.91666666666667,1.0,9.83333333333333,13.0,1.0,1.4,0.0,17.0,0.4,0.0,3.0,8.0,0.58,0.42
310,0,2.0,1.0,21.0,13.0,0.0,0.99,0.0,85.0,1.0,0.0,24.0,1.0,7.52380952380952,2.0,5.42857142857143,4.0,1.0,6.1,0.0,95.0,1.0,0.0,6.0,2.0,0.52,0.48
321,0,1.0,2.0,0.0,8.0,4.0,0.43,1.0,91.0,3.0,2.0,1.0,2.0,34.6,5.0,7.67741935483871,16.0,1.0,1.57692307692308,0.0,1033.0,0.8,3.0,4.0,2.0,0.53,0.47
1397,0,3.0,6.0,0.0,20.0,0.0,0.65,3.0,50.0,2.0,2.0,8.0,1.0,41.0,2.0,9.16666666666667,1.0,1.0,1.11111111111111,0.0,4.0,0.5,0.0,1.0,1.0,0.61,0.39
1399,0,5.0,2.0,0.0,1.0,1.0,0.55,3.0,100.0,2.0,1.0,10.0,1.0,5.35,0.0,7.45,1.0,0.0,1.78260869565217,6.0,6.0,0.333333333333333,0.0,1.0,2.0,0.53,0.47
